Iteration,Encryption Time,Decryption Time,Verification
0,135057,62088,True
1,92897,37431,True
2,92015,44374,True
3,172698,62008,True
4,108906,63821,True
5,167678,106512,True
6,176816,64452,True
7,84962,38423,True
8,165744,99049,True
9,214497,61767,True
10,150045,75955,True
11,160204,68921,True
12,194159,78129,True
13,155214,72087,True
14,160134,75814,True
15,120609,51418,True
16,59984,41338,True
17,37842,37722,True
18,35708,29726,True
19,31420,25569,True
20,32753,24937,True
21,36470,28374,True
22,32612,25649,True
23,33073,28794,True
24,29305,24587,True
25,28414,22853,True
26,30158,22483,True
27,28995,21841,True
28,26871,21621,True
29,27612,21100,True
30,30077,21772,True
31,31380,22403,True
32,27563,21090,True
33,27533,21551,True
34,26340,21401,True
35,25970,20539,True
36,24988,20078,True
37,26921,20138,True
38,25659,20659,True
39,25178,19547,True
40,25619,20008,True
41,25529,19998,True
42,27102,26670,True
43,28614,20289,True
44,71496,39896,True
45,69301,325227,True
46,35568,30338,True
47,43393,34996,True
48,72027,41439,True
49,30678,24516,True
50,27573,22243,True
51,64603,42421,True
52,65755,43453,True
53,67889,39566,True
54,35347,30819,True
55,62900,44274,True
56,34706,30247,True
57,35317,31801,True
58,35958,36469,True
59,39535,30047,True
60,31530,26871,True
61,68640,28504,True
62,30879,39124,True
63,43833,33644,True
64,34165,30127,True
65,34806,25929,True
66,38764,27803,True
67,56788,36519,True
68,33152,23254,True
69,29967,22372,True
70,26099,21571,True
71,52059,33985,True
72,34936,29627,True
73,80352,30698,True
74,24687,29135,True
75,66125,44815,True
76,56728,34576,True
77,48622,26190,True
78,44965,24346,True
79,52069,33413,True
80,63050,43342,True
81,59443,41439,True
82,53271,30197,True
83,55515,39815,True
84,47180,37541,True
85,36319,28454,True
86,49374,32852,True
87,36810,31910,True
88,36820,25579,True
89,40807,23094,True
90,32381,27893,True
91,47420,28614,True
92,34164,25548,True
93,31790,31500,True
94,32041,26009,True
95,50947,38393,True
96,35177,22082,True
97,36961,27332,True
98,22203,16250,True
99,41449,23846,True
100,96524,41188,True
101,52109,34034,True
102,48192,37572,True
103,32842,26400,True
104,44886,32201,True
105,25448,17854,True
106,45546,31380,True
107,39445,40807,True
108,31971,30188,True
109,28754,22212,True
110,46459,30058,True
111,46688,29967,True
112,34977,19908,True
113,23986,16671,True
114,23865,27302,True
115,24237,17623,True
116,23805,17554,True
117,35658,18966,True
118,26501,17494,True
119,33052,27102,True
120,29606,24557,True
121,30929,32591,True
122,33533,26981,True
123,32913,25629,True
124,32822,25579,True
125,29516,25128,True
126,28013,30208,True
127,37692,27022,True
128,34926,26340,True
129,32392,27001,True
130,29195,35007,True
131,28044,19958,True
132,48792,24326,True
133,57740,33774,True
134,57088,32823,True
135,44375,24247,True
136,45356,22773,True
137,65103,29737,True
138,43783,23945,True
139,46889,30568,True
140,59934,34445,True
141,57459,35557,True
142,52119,34065,True
143,63601,35307,True
144,33784,27903,True
145,60765,31039,True
146,52469,32111,True
147,33083,25919,True
148,55335,31240,True
149,33935,32081,True
150,33815,27262,True
151,33243,27142,True
152,58150,33063,True
153,60134,27523,True
154,41769,22643,True
155,27221,22983,True
156,41188,22533,True
157,24406,18105,True
158,42661,24106,True
159,41729,24316,True
160,34526,25188,True
161,45677,32762,True
162,63421,30167,True
163,74652,37341,True
164,30458,23345,True
165,54654,28314,True
166,58210,34075,True
167,36119,26240,True
168,59082,41299,True
169,53352,23786,True
170,58611,39525,True
171,30869,30548,True
172,33194,32211,True
173,41659,21140,True
174,62829,24226,True
175,40086,24136,True
176,43342,26741,True
177,33814,20088,True
178,26240,16561,True
179,26851,22353,True
180,19978,14627,True
181,26551,19287,True
182,34175,21862,True
183,29065,19707,True
184,24587,17634,True
185,27011,19687,True
186,37622,23615,True
