Iteration,Encryption Time,Decryption Time,Verification
0,607514,564722,True
1,329526,547439,True
2,338082,579731,True
3,314397,540817,True
4,317173,541639,True
5,317473,541318,True
6,313555,540175,True
7,312573,540276,True
8,310329,557789,True
9,311361,539274,True
10,310289,539734,True
11,311722,539855,True
12,311482,740747,True
13,315169,540957,True
14,310810,539895,True
15,330006,548271,True
16,310028,551717,True
17,309828,538893,True
18,314998,539013,True
19,310881,539074,True
20,309468,550035,True
21,310700,539815,True
22,308746,549293,True
23,335647,567868,True
24,312153,539454,True
25,327883,543061,True
26,312032,539645,True
27,311421,539384,True
28,325568,561055,True
29,395872,552679,True
30,538953,539294,True
31,312664,554382,True
32,311081,561266,True
33,311712,539374,True
34,311842,540145,True
35,311601,541337,True
36,311943,539895,True
37,316211,539575,True
38,331579,539815,True
39,311772,539935,True
40,312453,539625,True
41,331890,546859,True
42,311932,540726,True
43,311531,539614,True
44,346828,548141,True
45,312182,540165,True
46,309458,540076,True
47,311421,538914,True
48,324296,556286,True
49,310559,563961,True
50,311241,539614,True
51,310229,599408,True
52,333784,550876,True
53,318334,550626,True
54,327963,559142,True
55,311762,539745,True
56,326019,548331,True
57,311722,557439,True
58,311381,539024,True
59,312594,552489,True
60,311642,540056,True
61,311271,625948,True
62,324736,548291,True
63,326630,547720,True
64,313065,541488,True
65,312243,540967,True
66,311992,541048,True
67,311291,541819,True
68,311401,540947,True
69,311131,626680,True
70,395040,587305,True
71,336148,542930,True
72,328424,544965,True
73,314016,540446,True
74,312633,541227,True
75,325828,546818,True
76,353862,550025,True
77,311541,564492,True
78,368099,549463,True
79,314698,554473,True
80,312794,540837,True
81,312273,540155,True
82,313195,540125,True
83,312243,561346,True
84,313114,539163,True
85,310399,554012,True
86,310319,540226,True
87,313074,552409,True
88,313365,539595,True
89,311120,613475,True
90,324777,543672,True
91,311592,553972,True
92,310820,539213,True
93,311742,539013,True
94,325508,541168,True
95,312022,554032,True
96,311852,539214,True
97,331870,548712,True
98,311852,560795,True
99,310740,561095,True
100,312723,540836,True
101,309899,539925,True
102,405660,552409,True
103,329145,553772,True
104,310850,538753,True
105,310389,539474,True
106,310770,556406,True
107,311742,551647,True
108,310800,539414,True
109,309778,556146,True
110,309818,611451,True
111,313646,560444,True
112,312172,540526,True
113,310529,538553,True
114,311562,540156,True
115,313646,561246,True
116,311772,538683,True
117,312764,539264,True
118,310119,539955,True
119,351708,547540,True
120,313194,539304,True
121,310319,539243,True
122,310760,539505,True
123,330217,579461,True
124,359112,549213,True
125,310569,539604,True
126,310810,538612,True
127,309878,553461,True
128,317683,540126,True
129,309798,540587,True
130,311722,540556,True
131,308776,560775,True
132,312283,540667,True
133,311201,540256,True
134,310018,542921,True
135,331569,561395,True
136,349543,550505,True
137,312484,539855,True
138,310049,538893,True
139,309979,552990,True
140,312323,540066,True
141,309648,538843,True
142,311181,540076,True
143,311802,538352,True
144,310920,540476,True
145,321440,539304,True
146,311141,692585,True
147,343903,610970,True
148,317333,540406,True
149,312543,539694,True
150,311752,539254,True
151,311391,540126,True
152,311732,549433,True
153,312474,552930,True
154,310610,539825,True
155,309928,537601,True
156,329095,544063,True
157,324436,648150,True
158,325398,550125,True
159,313114,540055,True
160,312543,569110,True
161,373278,561927,True
162,322031,546116,True
163,311882,539825,True
164,349684,547770,True
165,311631,540406,True
166,309387,539795,True
167,312703,540787,True
168,311592,539825,True
169,310579,551517,True
170,326811,540766,True
171,311090,552619,True
172,310640,552469,True
173,311692,538844,True
174,311061,540988,True
175,332591,549483,True
176,364893,547590,True
177,311040,540135,True
178,317834,555786,True
179,313295,550785,True
180,313325,567798,True
181,312734,541218,True
182,311431,552879,True
183,310410,540216,True
184,310801,593426,True
185,314888,540175,True
186,335216,563690,True
187,313375,539855,True
188,310400,540316,True
189,333333,538783,True
190,312242,560945,True
191,312113,539915,True
192,312093,539655,True
193,311562,539504,True
194,311722,616400,True
195,317693,541979,True
196,334395,540657,True
197,329215,547359,True
198,326971,546437,True
199,311581,593888,True
