Iteration,Encryption Time,Decryption Time,Verification
0,377631,319260,True
1,304442,188450,True
2,275557,183030,True
3,262040,173251,True
4,273652,186987,True
5,275235,174444,True
6,271759,172940,True
7,260658,171828,True
8,272661,172459,True
9,279233,172209,True
10,335049,235831,True
11,272040,174343,True
12,279554,186336,True
13,313027,173090,True
14,284864,172599,True
15,284884,170927,True
16,285906,171868,True
17,261369,172299,True
18,321273,173401,True
19,260648,172710,True
20,260468,173241,True
21,260998,172520,True
22,260738,174202,True
23,368844,212436,True
24,327375,174503,True
25,263083,173602,True
26,261239,188420,True
27,262442,169363,True
28,259336,177198,True
29,247804,165536,True
30,246541,155948,True
31,246361,210071,True
32,347994,159174,True
33,247583,156900,True
34,247693,155748,True
35,247823,156268,True
36,246631,173641,True
37,280616,181186,True
38,246641,155978,True
39,247332,157370,True
40,246732,155467,True
41,247433,155256,True
42,246601,167360,True
43,246281,155928,True
44,247012,156018,True
45,247132,155407,True
46,304271,157360,True
47,270687,169674,True
48,246892,155497,True
49,292559,166478,True
50,259896,156218,True
51,283011,155277,True
52,279213,237273,True
53,274534,156719,True
54,259445,156048,True
55,246682,156890,True
56,246531,156199,True
57,282810,158422,True
58,267702,156909,True
59,247873,157380,True
60,248264,192497,True
61,264074,157050,True
62,246040,155677,True
63,246431,158212,True
64,262321,157030,True
65,246280,156859,True
66,268382,271764,True
67,321334,175425,True
68,306626,175074,True
69,263834,188480,True
70,262111,173241,True
71,264014,173191,True
72,260267,174032,True
73,275215,191225,True
74,368464,202096,True
75,263874,165566,True
76,259345,179783,True
77,424711,169874,True
78,273372,200563,True
79,267290,162060,True
80,248414,156839,True
81,253764,156739,True
82,249297,156689,True
83,248775,156569,True
84,248946,156419,True
85,248054,156830,True
86,248404,155707,True
87,248715,156589,True
88,310033,159605,True
89,249086,156940,True
90,268323,156980,True
91,248915,156058,True
92,248455,156148,True
93,248053,155988,True
94,397369,217906,True
95,305574,176407,True
96,338313,231352,True
97,328269,179763,True
98,293059,200623,True
99,328899,177980,True
100,266168,180395,True
101,296205,179854,True
102,262681,174754,True
103,267791,177149,True
104,263213,176817,True
105,260728,176126,True
106,277580,247883,True
107,386548,253254,True
108,263644,175916,True
109,280996,173050,True
110,261669,172750,True
111,261489,172389,True
112,260808,171868,True
113,260437,171998,True
114,278341,242593,True
115,264876,173701,True
116,261119,157531,True
117,248514,156008,True
118,248806,156398,True
119,365077,158963,True
120,373383,252703,True
121,254596,157882,True
122,249136,156369,True
123,249096,157431,True
124,247763,156609,True
125,248415,157481,True
126,261620,156889,True
127,248244,156299,True
128,305533,158031,True
129,248215,156650,True
130,247643,156509,True
131,248063,155608,True
132,266769,156489,True
133,248745,156889,True
134,248485,155797,True
135,316965,159655,True
136,248124,156189,True
137,270196,156388,True
138,248635,156539,True
139,248786,156389,True
140,248565,156630,True
141,249056,156869,True
142,247884,155978,True
143,262381,156429,True
144,261439,157560,True
145,258824,156449,True
146,271519,156719,True
147,247833,155467,True
148,366009,158703,True
149,346893,200763,True
150,266870,181396,True
151,282590,174884,True
152,288110,175015,True
153,263433,174754,True
154,263434,192878,True
155,262742,214610,True
156,357011,178591,True
157,272801,174353,True
158,262180,173130,True
159,259777,173402,True
160,261489,172419,True
161,275216,176387,True
162,262101,222515,True
163,315813,177690,True
164,306555,183931,True
165,270125,173241,True
166,277240,173030,True
167,261038,157400,True
168,256800,157471,True
169,270917,157992,True
170,290535,174894,True
171,248775,157261,True
172,248204,156609,True
173,247983,156559,True
174,246992,156319,True
175,248695,165095,True
176,277590,156849,True
177,247342,173431,True
178,399433,163011,True
179,575108,425001,True
180,278772,158122,True
181,258754,157010,True
182,247894,157010,True
183,271177,169694,True
184,247643,159805,True
185,247904,156870,True
186,248234,156579,True
187,248725,156389,True
188,247733,165015,True
189,248565,156168,True
190,247844,156519,True
191,247703,200733,True
192,250168,179202,True
193,248996,156819,True
194,279263,156148,True
195,248515,169453,True
196,247724,155978,True
197,248104,190223,True
198,247342,156278,True
199,262061,158794,True
