Iteration,Encryption Time,Decryption Time,Verification
0,663390,628304,True
1,564642,294359,True
2,652049,659904,True
3,636979,421551,True
4,720378,552219,True
5,614748,403547,True
6,503837,419297,True
7,741178,539024,True
8,676044,511261,True
9,547791,420388,True
10,624977,437431,True
11,714928,457008,True
12,704127,447560,True
13,512443,409237,True
14,597314,481203,True
15,527092,409909,True
16,440336,369973,True
17,437401,388868,True
18,431790,335186,True
19,1599859,427021,True
20,598356,510390,True
21,623223,426430,True
22,426891,353602,True
23,449724,367969,True
24,544104,379791,True
25,562278,418234,True
26,396743,324296,True
27,696833,369311,True
28,529345,382447,True
29,491964,399358,True
30,509157,389850,True
31,407163,332612,True
32,481825,380052,True
33,482416,399449,True
34,476054,413615,True
35,521000,443563,True
36,424246,2426319,True
37,464532,367228,True
38,519015,389169,True
39,507865,382115,True
40,561887,389059,True
41,576374,465294,True
42,589420,436359,True
43,525107,409227,True
44,612343,671315,True
45,606582,423575,True
46,569722,426951,True
47,607484,400310,True
48,536810,372217,True
49,431905,294239,True
50,488438,424015,True
51,394860,303998,True
52,568500,433223,True
53,388689,461356,True
54,1790250,461897,True
55,572808,432982,True
56,530288,476495,True
57,571857,438112,True
58,582807,500881,True
59,567398,448031,True
60,571837,504648,True
61,1155173,453551,True
62,570173,413686,True
63,639535,473579,True
64,553180,414988,True
65,728127,521039,True
66,566737,381955,True
67,558932,513736,True
68,542089,430748,True
69,1135195,523224,True
70,956553,453942,True
71,634415,447490,True
72,670974,493418,True
73,611872,465344,True
74,597705,426010,True
75,665113,320218,True
76,460565,353992,True
77,421721,337542,True
78,549845,474481,True
79,560624,434545,True
80,440547,388679,True
81,638182,483238,True
82,595832,454453,True
83,356837,287406,True
84,459623,300862,True
85,533944,501743,True
86,470143,371375,True
87,592897,402144,True
88,639184,442691,True
89,545847,509417,True
90,543192,391554,True
91,476816,458320,True
92,618475,481715,True
93,492856,408607,True
94,425378,384781,True
95,445045,369902,True
96,583499,496553,True
97,527542,548030,True
98,555044,508436,True
99,576335,488848,True
100,492736,399659,True
101,510299,361707,True
102,641017,401242,True
103,575553,506182,True
104,471285,373029,True
105,474852,432261,True
106,561937,469111,True
107,516621,531569,True
108,564983,486063,True
109,465834,405570,True
110,564782,510500,True
111,643192,456156,True
112,642481,410540,True
113,478619,395361,True
114,627802,541198,True
115,626811,511862,True
116,644925,506131,True
117,477406,378950,True
118,647279,372278,True
119,609638,455114,True
120,522893,425799,True
121,497545,357699,True
122,499058,343092,True
123,976194,485653,True
124,480192,337762,True
125,352169,357800,True
126,618445,498086,True
127,643593,520850,True
128,560435,509167,True
129,628383,480272,True
130,637014,510610,True
131,512483,511291,True
132,626831,445125,True
133,526420,411071,True
134,633643,461327,True
135,652559,445116,True
136,609337,491904,True
137,644264,420289,True
138,629806,513476,True
139,693050,887626,True
140,890090,494779,True
141,734114,601171,True
142,509217,511221,True
143,579561,495441,True
144,620769,441749,True
145,571686,488318,True
146,553091,509077,True
147,654393,458812,True
148,553030,427182,True
149,610499,501843,True
150,624255,517092,True
151,649514,452048,True
152,626740,501593,True
153,610002,601092,True
154,602835,514046,True
155,662122,782502,True
156,626159,500010,True
157,602805,467107,True
158,564422,610530,True
159,602003,526841,True
160,631560,478128,True
161,554694,430878,True
162,657569,474291,True
163,610699,498768,True
164,653011,467719,True
165,644725,498096,True
166,627391,449103,True
167,650706,305690,True
168,575273,299238,True
169,617803,505330,True
170,354293,286975,True
171,385232,294940,True
172,355335,284881,True
173,357850,287817,True
174,356948,288758,True
175,356216,288588,True
176,356106,349193,True
177,444815,518104,True
178,719858,440767,True
179,665146,493106,True
180,563130,487807,True
181,481434,441208,True
182,603757,497565,True
183,686220,549348,True
184,483719,378309,True
185,629746,485632,True
186,510820,398256,True
187,560124,486574,True
188,554924,506802,True
189,767142,428153,True
190,627228,418404,True
191,642130,315569,True
192,617223,477748,True
193,656036,462609,True
194,456898,345777,True
195,476135,368049,True
196,619587,512453,True
197,542571,434745,True
198,631500,519917,True
199,632130,423444,True
200,621871,502495,True
201,626210,505961,True
202,525818,444484,True
203,476605,475884,True
204,633574,486433,True
205,500551,467728,True
206,549814,403326,True
207,558952,506132,True
208,573509,322272,True
209,605230,306051,True
210,570454,408596,True
211,643442,339725,True
212,472779,301423,True
213,445235,291173,True
214,512443,307595,True
215,350996,281695,True
216,352068,291123,True
217,395832,286805,True
218,371155,284991,True
219,351197,284720,True
220,349864,281094,True
221,361166,284400,True
222,349354,281915,True
223,367197,290922,True
224,346498,297164,True
225,367027,395812,True
226,388948,283849,True
227,372076,279611,True
228,415920,294750,True
229,528755,387045,True
230,343843,299098,True
231,481294,369602,True
232,522362,418675,True
233,364152,276204,True
234,364843,318765,True
235,341990,333383,True
236,458791,375603,True
237,545876,425518,True
238,363009,285843,True
239,340687,277007,True
240,343422,275404,True
241,340537,277737,True
242,397324,288798,True
243,343072,274361,True
244,337712,272718,True
245,339294,296443,True
246,338222,272918,True
247,379490,286484,True
248,340577,365384,True
249,394489,436950,True
250,454053,414618,True
251,503246,374702,True
252,580352,504989,True
253,461520,445426,True
254,595031,467668,True
255,517533,482286,True
256,566966,484169,True
257,560275,484520,True
258,622031,454644,True
259,609879,327342,True
260,565253,391935,True
261,532161,411311,True
262,527402,480653,True
263,601422,286314,True
264,467347,278499,True
265,594839,343472,True
266,329296,289189,True
267,330447,267999,True
268,332101,268951,True
269,346488,271085,True
270,339114,311632,True
271,333784,269452,True
272,357008,271085,True
273,334806,270324,True
274,341147,271917,True
275,347129,272047,True
276,334275,268550,True
277,332602,269441,True
278,340877,309138,True
279,442220,460735,True
280,539655,473079,True
281,390932,330147,True
282,564482,466216,True
283,584229,437130,True
284,590702,449464,True
285,559984,478178,True
286,516070,408215,True
287,661616,414117,True
288,566155,467718,True
289,548783,468620,True
290,592585,456868,True
291,601172,465925,True
292,538753,394379,True
293,1060308,329786,True
294,450766,384681,True
295,442410,349394,True
296,397495,277838,True
297,341359,266556,True
298,332141,265865,True
299,333313,267548,True
