Iteration,Encryption Time,Decryption Time,Verification
0,904148,398347,True
1,741859,342961,True
2,696673,375282,True
3,987346,420539,True
4,814527,408275,True
5,539775,320950,True
6,629636,272667,True
7,883458,333223,True
8,775382,336770,True
9,896954,377156,True
10,821541,314497,True
11,823705,349875,True
12,693417,282427,True
13,780813,286284,True
14,778439,324737,True
15,648051,294419,True
16,527773,336789,True
17,661376,288759,True
18,613786,283758,True
19,556326,332511,True
20,541629,392475,True
21,492515,11569500,True
22,581434,303787,True
23,454994,276735,True
24,508456,284079,True
25,551217,319517,True
26,531609,257339,True
27,521842,287707,True
28,551888,279721,True
29,630328,294049,True
30,19431343,430518,True
31,472838,263030,True
32,663005,431790,True
33,552289,343372,True
34,459744,287186,True
35,735093,462317,True
36,508556,274852,True
37,503777,264172,True
38,507348,295922,True
39,504028,291794,True
40,441458,285613,True
41,511823,313565,True
42,462548,255305,True
43,451558,300812,True
44,408276,268080,True
45,452950,276195,True
46,556814,307765,True
47,13837005,544083,True
48,615539,10921694,True
49,657018,271837,True
50,603246,257599,True
51,577477,249915,True
52,455765,237241,True
53,463670,267187,True
54,481535,280132,True
55,402194,264042,True
56,385672,253752,True
57,465985,307975,True
58,393107,243823,True
59,953100,461046,True
60,469692,286324,True
61,471365,293548,True
62,430147,320509,True
63,435056,288438,True
64,375563,226460,True
65,469832,269322,True
66,410079,278629,True
67,431750,275974,True
68,381324,368029,True
69,518084,347170,True
70,477407,298768,True
71,646187,319196,True
72,570594,296243,True
73,500220,276986,True
74,523084,346388,True
75,575893,302474,True
76,570864,315338,True
77,800230,414076,True
78,589911,404588,True
79,558410,330377,True
80,465093,345295,True
81,489019,329305,True
82,791053,483528,True
83,696994,350746,True
84,600040,378729,True
85,830447,439094,True
86,680743,359553,True
87,665253,312013,True
88,688388,361656,True
89,701773,361256,True
90,654814,371195,True
91,1344664,399528,True
92,721200,324005,True
93,746007,334665,True
94,520308,268400,True
95,8359528,369141,True
96,741869,472076,True
97,656367,369161,True
98,693517,426369,True
99,591844,380472,True
100,784269,405611,True
101,704478,342491,True
102,764873,350135,True
103,709037,350727,True
104,624907,302033,True
105,603677,314778,True
106,644293,330668,True
107,583769,341639,True
108,580503,337241,True
109,578499,293758,True
110,567878,284430,True
111,733867,282557,True
112,472728,252680,True
113,562478,313326,True
114,899699,489487,True
115,525979,287916,True
116,492215,272628,True
117,501562,255094,True
118,600510,367548,True
119,710159,346418,True
120,476686,269252,True
121,483328,287115,True
122,493277,310340,True
123,755324,342601,True
124,499740,331169,True
125,655074,423595,True
126,553341,272267,True
127,554353,263660,True
128,730558,267137,True
129,546177,313726,True
130,548823,305109,True
131,385703,248081,True
132,565654,310771,True
133,588387,316130,True
134,586303,378529,True
135,714026,404318,True
136,559963,310480,True
137,468971,316701,True
138,792756,354233,True
139,643112,343793,True
140,673609,313015,True
141,601824,317063,True
142,552639,7439951,True
143,672417,381655,True
144,494349,345667,True
145,556507,324076,True
146,848401,373379,True
147,695541,361607,True
148,769602,580035,True
149,966095,480172,True
150,503215,351398,True
151,632170,405009,True
152,1123914,372969,True
153,688037,383438,True
154,553872,292295,True
155,602344,304859,True
156,670484,311051,True
157,6401372,310129,True
158,716431,321521,True
159,726380,366557,True
160,594569,278349,True
161,886724,501392,True
162,792606,290371,True
163,676134,308316,True
164,538133,286845,True
165,748211,348582,True
166,520979,279571,True
167,526810,283558,True
168,687175,410690,True
169,526810,353912,True
170,437732,293778,True
171,625618,438373,True
172,701573,363310,True
173,598377,304178,True
174,725458,486895,True
175,678098,440116,True
176,834625,353842,True
177,914638,463440,True
178,480472,302365,True
179,809157,274461,True
180,675143,369942,True
181,798506,331850,True
182,693808,338643,True
183,879751,432442,True
184,643492,341198,True
185,474441,293277,True
186,1804718,902064,True
187,610870,386975,True
188,583528,309027,True
189,646789,370734,True
190,678048,457629,True
191,574601,341538,True
192,841138,576475,True
193,739846,536890,True
194,599198,332852,True
195,643072,379982,True
196,716131,728649,True
197,727041,412133,True
198,1026229,343874,True
199,744043,318575,True
200,583258,280062,True
201,611942,285813,True
202,593387,346619,True
203,456928,264893,True
204,512243,305330,True
205,559663,319787,True
206,627572,1057564,True
207,651998,449664,True
208,559873,336469,True
209,696523,507604,True
210,760405,475473,True
211,764101,444915,True
212,681284,388157,True
213,572257,442741,True
214,783799,443292,True
215,569913,340396,True
216,615670,345957,True
217,730517,370835,True
218,656958,400972,True
219,666997,370183,True
220,833042,566362,True
221,685613,395361,True
222,645355,424316,True
223,661466,351327,True
224,745667,400751,True
225,329476,206994,True
226,672949,219727,True
227,416170,197966,True
228,410590,229657,True
229,343382,196643,True
230,490231,190673,True
231,416541,271947,True
232,413626,200982,True
233,366045,196393,True
234,429706,287556,True
235,435337,273269,True
236,413856,281344,True
237,435267,297445,True
238,580292,367598,True
239,589810,355656,True
240,598026,345186,True
241,567278,326931,True
242,748332,364382,True
243,644604,342591,True
244,779641,442300,True
245,740426,374401,True
246,784901,356327,True
247,657088,351388,True
248,767828,320689,True
249,688137,316421,True
250,617092,313565,True
251,508827,236539,True
252,454022,224797,True
253,458140,227091,True
254,434565,301633,True
255,497034,295892,True
256,477286,860619,True
257,479430,284381,True
258,589590,345095,True
259,558811,266987,True
260,625698,284741,True
261,556948,268420,True
262,628694,315109,True
263,519306,317262,True
264,665524,346739,True
265,591834,320819,True
266,785622,388819,True
267,508346,284239,True
268,714718,1634696,True
269,499820,351478,True
270,561707,432632,True
271,595882,397344,True
272,495401,313866,True
273,794579,360605,True
274,739083,579090,True
275,751217,282556,True
276,730367,302204,True
277,615299,255345,True
278,512864,219486,True
279,585573,225939,True
280,667308,368841,True
281,561376,532532,True
282,444715,255164,True
283,478549,295722,True
284,460715,319527,True
285,439565,360415,True
286,547580,307865,True
287,578689,315009,True
288,635077,573789,True
289,582186,325048,True
290,649444,344725,True
291,589369,345897,True
292,696994,380693,True
293,687977,469662,True
294,613596,428824,True
295,858821,432631,True
296,728293,354594,True
297,641448,414216,True
298,830747,342140,True
299,778549,291704,True
