Iteration,Encryption Time,Decryption Time,Verification
0,2097409,200351,True
1,1655728,157279,True
2,1634478,159764,True
3,1673096,156159,True
4,1796696,286592,True
5,1641936,156258,True
6,1626106,152862,True
7,1802082,170686,True
8,1677825,156559,True
9,1736967,166868,True
10,1816810,350820,True
11,1754050,206094,True
12,1632689,152741,True
13,1626226,151169,True
14,1602661,160807,True
15,1611929,150577,True
16,1631345,156038,True
17,1602892,180054,True
18,1640634,157481,True
19,1781102,164454,True
20,1667766,154645,True
21,1732138,158422,True
22,1716469,154395,True
23,1765201,207236,True
24,1654179,155226,True
25,1653819,158633,True
26,1652256,155226,True
27,1746135,165376,True
28,1638209,152040,True
29,1647006,154044,True
30,1711028,164855,True
31,1711639,154616,True
32,1623391,151299,True
33,1760563,164855,True
34,1688676,165315,True
35,1722370,156699,True
36,1635584,152792,True
37,1678797,159846,True
38,1630675,159535,True
39,1572884,148434,True
40,1613051,152331,True
41,1676683,152882,True
42,1714084,163032,True
43,1598854,159395,True
44,1754130,174062,True
45,1878207,181446,True
46,1811771,189492,True
47,1662837,153854,True
48,1712381,163212,True
49,1762135,176096,True
50,1620645,153092,True
51,1610877,150287,True
52,1666714,161729,True
53,1641034,159835,True
54,1612190,151940,True
55,1625695,180215,True
56,1629623,162020,True
57,1664088,218728,True
58,1617199,153112,True
59,1802376,234518,True
60,1657155,161479,True
61,1662024,154666,True
62,1702733,153544,True
63,1643149,158483,True
64,1662735,161118,True
65,1669529,160607,True
66,1665642,154615,True
67,1628781,227224,True
68,1641806,178562,True
69,1976848,206484,True
70,1793075,165166,True
71,1579376,150567,True
72,1613893,159224,True
73,1602000,154795,True
74,1860303,331974,True
75,1647446,158452,True
76,1662866,162911,True
77,1864371,809667,True
78,1597512,150006,True
79,1767516,258294,True
80,1592632,160096,True
81,1698243,163112,True
82,2261820,207126,True
83,1771273,168291,True
84,1669689,153884,True
85,1720105,161769,True
86,1653488,156138,True
87,1660371,154486,True
88,1639181,160577,True
89,1661353,152612,True
90,2005385,233967,True
91,1644451,152561,True
92,1734363,167100,True
93,1678374,161538,True
94,1618530,182257,True
95,1589886,152089,True
96,1695558,192527,True
97,1687993,157570,True
98,1730243,166417,True
99,1812139,174382,True
100,1630393,153753,True
101,1707069,159794,True
102,1693093,166006,True
103,1694996,163181,True
104,1797381,1107398,True
105,1620815,151378,True
106,1685167,162620,True
107,1643037,153632,True
108,1662734,163191,True
109,1716297,165274,True
110,1622338,152119,True
111,1683374,156107,True
112,2312658,201794,True
113,1621827,176546,True
114,1703422,162178,True
115,1620785,162219,True
116,1611287,152740,True
117,1697901,161858,True
118,1685528,154404,True
119,1632938,152480,True
120,1687943,156488,True
121,1695867,159474,True
122,1702881,163702,True
123,1723430,163261,True
124,1621106,151198,True
125,1640262,154033,True
126,1720174,184161,True
127,1664097,160416,True
128,1643899,160255,True
129,1603191,155075,True
130,1563166,148533,True
131,1745182,210711,True
132,1740723,166387,True
133,1728550,155206,True
134,1745322,207004,True
135,1657074,160245,True
136,1687732,153252,True
137,1656553,149755,True
138,1644590,359169,True
139,1697350,158341,True
140,1670239,155086,True
141,1621095,150276,True
142,1657755,206483,True
143,1825384,169402,True
144,1589044,151849,True
145,1761543,171246,True
146,1649801,154214,True
147,1677913,152330,True
148,1688905,151788,True
149,1722679,177087,True
150,1598031,151578,True
151,1601779,150777,True
152,2056905,167949,True
153,1630123,159383,True
154,1591690,171697,True
155,1638859,159433,True
156,1665450,153692,True
157,1623661,153633,True
158,1852544,194671,True
159,1667124,153623,True
160,1674008,150857,True
161,1649972,155065,True
162,1668878,161327,True
163,2125536,236530,True
164,1663518,163291,True
165,1639612,163121,True
166,1723052,154374,True
167,1641976,154124,True
168,1655733,153322,True
169,1668638,157019,True
170,1687634,154014,True
171,1676633,155116,True
172,1604645,157029,True
173,1798254,163151,True
174,1692202,161537,True
175,1670420,154384,True
176,1686371,155997,True
177,1683576,158823,True
178,1609285,224207,True
179,2461738,156227,True
180,1619333,153272,True
181,1741305,645379,True
182,1617289,184582,True
183,1713312,174452,True
184,1739533,161007,True
185,1739482,152841,True
186,1688305,238725,True
187,1629242,160115,True
188,1636156,157019,True
189,1660372,191053,True
190,2107433,216311,True
191,1721889,155386,True
192,1723211,166698,True
193,1593445,151038,True
194,1690980,155035,True
195,1700598,164012,True
196,1604526,151108,True
197,1675871,160836,True
198,1682183,159854,True
199,1587744,158502,True
