Iteration,Encryption Time,Decryption Time,Verification
0,309628,143723,True
1,275553,128805,True
2,272798,130208,True
3,302505,141409,True
4,286784,151628,True
5,252219,111381,True
6,266807,144785,True
7,302274,144785,True
8,203276,84270,True
9,269723,120960,True
10,290662,147290,True
11,247049,108546,True
12,288478,109047,True
13,250887,126571,True
14,256136,124236,True
15,150095,69802,True
16,147189,100702,True
17,76776,80253,True
18,69142,65715,True
19,61828,59723,True
20,59794,57580,True
21,60375,56056,True
22,61307,57139,True
23,59723,53542,True
24,58671,53161,True
25,58170,51839,True
26,57068,49434,True
27,120879,72939,True
28,137741,102625,True
29,138513,102545,True
30,177076,67659,True
31,60885,63230,True
32,71395,78740,True
33,54954,54012,True
34,66567,62889,True
35,107284,74721,True
36,100721,73119,True
37,71376,62930,True
38,68921,78419,True
39,81515,61827,True
40,60965,88528,True
41,67178,70324,True
42,74532,60435,True
43,60355,253652,True
44,69111,65595,True
45,66937,62548,True
46,65705,62579,True
47,147531,89921,True
48,70073,62379,True
49,133423,118615,True
50,64623,62689,True
51,64672,60896,True
52,64903,65525,True
53,72758,68660,True
54,66536,60204,True
55,78539,78289,True
56,65154,66506,True
57,69371,57799,True
58,63381,60054,True
59,73319,64332,True
60,123414,74812,True
61,72127,66055,True
62,64373,58210,True
63,132792,84370,True
64,138673,81084,True
65,115920,72498,True
66,115860,78629,True
67,118035,75463,True
68,130879,79260,True
69,138543,72137,True
70,150095,94599,True
71,109158,154564,True
72,195451,81565,True
73,75393,68511,True
74,74180,69242,True
75,172828,107715,True
76,147961,82667,True
77,63560,86555,True
78,138493,90792,True
79,63050,67508,True
80,72328,74532,True
81,72808,69321,True
82,64272,58982,True
83,82015,69182,True
84,71636,71736,True
85,68080,58441,True
86,66556,59593,True
87,64192,104068,True
88,141138,81845,True
89,145837,65855,True
90,308857,116942,True
91,181455,90993,True
92,173560,85102,True
93,143713,74161,True
94,167999,91524,True
95,138694,260155,True
96,207183,95110,True
97,235888,88298,True
98,128865,66707,True
99,116181,75934,True
100,121611,70293,True
101,100171,72588,True
102,116822,77267,True
103,119437,80563,True
104,119817,71215,True
105,103837,83709,True
106,112955,88718,True
107,75012,62229,True
108,121991,82227,True
109,75203,73770,True
110,98307,87196,True
111,65024,63039,True
112,242664,49654,True
113,71145,76325,True
114,73370,48632,True
115,71907,45908,True
116,65755,46088,True
117,69152,47670,True
118,146889,88768,True
119,139325,78038,True
120,144284,74852,True
121,117042,67789,True
122,124236,66867,True
123,891508,80754,True
124,109137,70263,True
125,88838,77116,True
126,158571,87386,True
127,132532,71326,True
128,141409,85934,True
129,60765,71165,True
130,229641,101512,True
131,150185,87326,True
132,68691,58701,True
133,63791,95461,True
134,118074,70905,True
135,89570,61036,True
136,96944,51548,True
137,103176,75904,True
138,77137,48062,True
139,74631,49905,True
140,122543,161767,True
141,116251,76445,True
142,125248,81675,True
143,57720,46448,True
144,125398,80853,True
145,125198,73349,True
146,120279,76345,True
147,144554,75163,True
148,63330,59743,True
149,64202,65725,True
150,134366,78890,True
151,139705,88539,True
152,96844,99540,True
153,97655,90983,True
154,123184,79691,True
155,79982,67117,True
156,103577,67939,True
157,73559,74371,True
158,72849,51477,True
159,66396,45316,True
160,68911,48202,True
161,70033,46338,True
162,66235,49895,True
163,66316,50175,True
164,65735,45907,True
165,47490,47019,True
166,66135,46218,True
167,48823,42600,True
168,65043,55064,True
169,47951,42611,True
170,62890,45567,True
171,46839,40046,True
172,59623,47380,True
173,44614,38773,True
174,62589,44064,True
175,44014,38443,True
176,56868,42490,True
177,77407,56397,True
178,56036,48452,True
179,62169,44254,True
180,57078,41769,True
181,74772,53482,True
182,61988,42981,True
183,71205,46028,True
184,67990,46448,True
185,67899,45777,True
186,53512,43443,True
187,90912,54875,True
188,71827,45076,True
189,79250,44625,True
190,69082,54824,True
191,66336,46197,True
192,88688,53211,True
193,60184,48913,True
194,74201,64522,True
195,168390,67569,True
196,81895,49835,True
197,102745,76956,True
198,102725,50286,True
199,97145,68049,True
200,126811,91193,True
201,194118,70874,True
202,137231,69071,True
203,149815,95251,True
204,219132,99599,True
205,95521,64412,True
206,185943,93247,True
207,65685,68219,True
208,189330,105601,True
209,188318,100080,True
210,83018,173750,True
211,174592,94019,True
212,224747,90381,True
213,84871,65494,True
214,132492,80373,True
215,200631,95160,True
216,147861,78218,True
217,208957,106622,True
218,181976,96734,True
219,175133,85623,True
220,230207,76465,True
221,182757,99499,True
222,72919,62008,True
223,162298,74882,True
224,149344,73980,True
225,143402,69953,True
226,144494,109207,True
227,75564,57279,True
228,209197,112994,True
229,67468,63460,True
230,271759,135888,True
231,506522,71496,True
232,92786,83979,True
233,429556,121130,True
234,240787,76425,True
235,116642,69051,True
236,95942,73360,True
237,72508,45947,True
238,67348,42761,True
239,90623,49955,True
240,80663,44956,True
241,60284,42661,True
242,61156,41348,True
243,58561,40907,True
244,41499,36519,True
245,60064,41178,True
246,41549,35557,True
247,58421,39995,True
248,59153,40096,True
249,58180,40437,True
250,67618,40968,True
251,50135,44184,True
252,40317,34917,True
253,57569,39084,True
254,66637,49454,True
255,55185,40016,True
256,41178,35437,True
257,53743,39024,True
258,59182,39004,True
259,52730,37381,True
260,58161,38714,True
261,53692,40697,True
262,51949,38092,True
263,54563,39004,True
264,83989,48212,True
265,84000,47831,True
266,178599,48252,True
267,58792,39586,True
268,63100,40947,True
269,42410,36109,True
270,60465,40807,True
271,61036,68821,True
272,97816,49674,True
273,56568,53301,True
274,98227,57399,True
275,88428,66566,True
276,92215,62849,True
277,110951,66166,True
278,42481,37812,True
279,101643,73149,True
280,99068,60795,True
281,100120,56527,True
282,41249,35928,True
283,102495,76355,True
284,62189,51999,True
285,96483,73179,True
286,76565,44144,True
287,46237,35707,True
288,83199,46408,True
289,44374,37551,True
290,41328,35097,True
291,58821,40998,True
292,52911,38934,True
293,61477,41228,True
294,65424,41980,True
295,59734,39615,True
296,58271,38703,True
297,60605,39805,True
298,65665,41919,True
299,60365,45527,True
