Iteration,Encryption Time,Decryption Time,Verification
0,2454962,2340054,True
1,2363679,2314345,True
2,2321348,2772786,True
3,2346566,2322440,True
4,2423232,2328051,True
5,2455419,2332861,True
6,2355503,2357597,True
7,2318883,2351195,True
8,2331227,2364440,True
9,2323252,2332950,True
10,2386883,2316950,True
11,2405868,2331427,True
12,2331397,2325405,True
13,2311760,2410848,True
14,2331647,2326167,True
15,2332219,2336567,True
16,2326768,2313333,True
17,2393986,2311069,True
18,2340364,2324194,True
19,2331809,2317060,True
20,2341266,2414445,True
21,2406490,2346696,True
22,2309305,2345404,True
23,2350744,2353499,True
24,2319976,2509767,True
25,2339733,2391511,True
26,2323331,2385430,True
27,2318151,2327239,True
28,2339112,2332159,True
29,2340796,2332199,True
30,2322931,2343250,True
31,2331056,2327108,True
32,2317531,2376072,True
33,2329293,2310177,True
34,2321188,2397182,True
35,2347387,2334533,True
36,2308073,2337358,True
37,2315187,2354732,True
38,2312171,2354291,True
39,2314785,2332930,True
40,2318302,2334873,True
41,2338521,2315006,True
42,2330365,2316168,True
43,2342108,2334393,True
44,2745285,2362948,True
45,2342198,2389217,True
46,2333301,2309145,True
47,2420397,2338921,True
48,2330265,2325256,True
49,2328231,2337248,True
50,2310998,2342789,True
51,2340545,2393285,True
52,2339733,2312612,True
53,2344802,2349402,True
54,2329623,2318773,True
55,2334693,2322430,True
56,2310197,2357968,True
57,2341045,2357788,True
58,2335555,2319415,True
59,2338982,2330304,True
60,2331607,2344442,True
61,2310367,2358459,True
62,2356205,2322991,True
63,2315668,2349452,True
64,2332550,2320997,True
65,2333641,2426157,True
66,2351926,2450104,True
67,2356675,2340745,True
68,2321688,2383196,True
69,2326998,2343881,True
70,2347618,2318162,True
71,2317130,2337569,True
72,2346336,2323923,True
73,2318793,2350073,True
74,2325405,2460362,True
75,2309075,2379870,True
76,2317291,2308845,True
77,2329454,2318252,True
78,2429994,2325365,True
79,2326047,2350283,True
80,2349251,2371794,True
81,2312641,2348620,True
82,2312070,2326267,True
83,2320005,2337228,True
84,2376974,2341696,True
85,2362016,2357226,True
86,2366764,2357918,True
87,2356625,2360372,True
88,2475111,2446372,True
89,2330676,2429543,True
90,2351907,2325055,True
91,2335305,2347738,True
92,2545950,2351375,True
93,2345574,2324594,True
94,2410709,2344883,True
95,2333721,2325596,True
96,2339222,2363718,True
97,2329303,2354110,True
98,2334794,3005896,True
99,2615857,2578738,True
100,2323763,2313013,True
101,2331688,2327520,True
102,2370461,2340624,True
103,2311469,2342488,True
104,2503194,2366625,True
105,2334172,2366103,True
106,2317421,2372565,True
107,2331197,2354611,True
108,2307983,2383166,True
109,2309235,2340756,True
110,2549828,2472676,True
111,2318703,2365472,True
112,2321358,2327770,True
113,2332810,2352247,True
114,2329654,2329494,True
115,2319424,2328572,True
116,2338671,2352477,True
117,2310698,2329754,True
118,2340034,2326227,True
119,2379519,2336307,True
120,2419645,2340014,True
121,2311028,2326358,True
122,2340585,2333301,True
123,2348220,2336527,True
124,2345565,2330334,True
125,2325456,2348229,True
126,2345193,2328862,True
127,2349001,2315136,True
128,2341025,2332890,True
129,2336748,2516460,True
130,2367135,2328031,True
131,2308634,2355824,True
132,2406360,2313884,True
133,2346025,2324965,True
134,2331348,2334182,True
135,2310858,2609536,True
136,2332119,2327210,True
137,2320357,2324625,True
138,2322931,2322820,True
139,2334383,2328862,True
140,2317471,2332349,True
141,2308995,2402653,True
142,2340424,2360703,True
143,2350103,2327840,True
144,2381652,2334473,True
145,2345003,2310006,True
146,2367696,2334624,True
147,2313914,2320336,True
148,2322831,2393015,True
149,2320566,2345915,True
150,2307912,2767908,True
151,2400168,2333541,True
152,2344432,2358369,True
153,2333201,2390139,True
154,2331417,2354090,True
155,2309806,2319365,True
156,2309856,2354652,True
157,2319133,2332359,True
158,2316148,2328592,True
159,2332959,2323292,True
160,2336817,2314875,True
161,2477244,2345194,True
162,2328011,2319605,True
163,2412932,2344111,True
164,2326327,2322169,True
165,2565093,2317992,True
166,2357477,2308935,True
167,2414214,2337759,True
168,2311129,2330215,True
169,2368739,2385931,True
170,2322260,2320797,True
171,2320436,2492694,True
172,2331868,2313844,True
173,2749758,2707171,True
174,2323031,2345514,True
175,2357116,2321990,True
176,2337880,2336678,True
177,2331167,2328562,True
178,2310617,2329123,True
179,2365603,2318172,True
180,2339743,2314986,True
181,2341838,2582655,True
182,2462747,2310017,True
183,2350394,2331067,True
184,2380150,2336197,True
185,2324955,2382685,True
186,2321508,2334323,True
187,2323973,2329593,True
188,2321529,2331357,True
189,2322510,2347428,True
190,2499538,2339432,True
191,2334804,2328822,True
192,2324414,2313383,True
193,2667802,2392925,True
194,2316780,2325266,True
195,2313373,2363338,True
196,2321148,2403424,True
197,2308143,2339503,True
198,2331307,2321539,True
199,2307011,2343931,True
