Iteration,Encryption Time,Decryption Time,Verification
0,44619892,41675272,True
1,41836710,40275816,True
2,41554393,40521472,True
3,40569293,41009580,True
4,41061396,41131646,True
5,41069981,40337115,True
6,42708562,40739472,True
7,41207181,40043866,True
8,40426164,42163388,True
9,41064460,42034237,True
10,40221179,41269099,True
11,40609047,41300390,True
12,40986132,44705155,True
13,40455962,42401305,True
14,39882929,41626875,True
15,41557188,41798814,True
16,40149116,39787287,True
17,40755401,41846254,True
18,40558936,40910858,True
19,40413539,41842796,True
20,40025843,41078797,True
21,41592730,41541318,True
22,41051375,40196968,True
23,40732422,41974594,True
24,40287019,41379881,True
25,40482621,42222736,True
26,40475002,39895944,True
27,40983615,41875485,True
28,40786785,40278520,True
29,40375166,41579627,True
30,40019078,40277941,True
31,41816397,41065077,True
32,40508601,40143606,True
33,40701688,41005909,True
34,39899210,40894824,True
35,40215336,42056029,True
36,40452090,40487839,True
37,40617255,41563632,True
38,40484912,41398529,True
39,40007507,42018193,True
40,39901053,40796886,True
41,40441440,41693303,True
42,41326850,40011173,True
43,42075746,43963194,True
44,40318826,41108798,True
45,40431342,42484814,True
46,40554520,40288138,True
47,41825415,41623188,True
48,41475595,40733615,True
49,40344466,40648435,True
50,40600913,40710792,True
51,40652928,41542303,True
52,41168776,40161648,True
53,40994672,42141938,True
54,40359284,41001920,True
55,40471082,41785879,True
56,41242582,40043113,True
57,40652671,42061260,True
58,40811694,40336921,True
59,40655051,41927549,True
60,39936931,40000474,True
61,40702806,40428395,True
62,41772796,39890904,True
63,40296314,41805855,True
64,40036260,41181357,True
65,40295052,40657275,True
66,41925766,40774534,True
67,41656907,41598390,True
68,41168270,40358743,True
69,40258071,42117106,True
70,40384272,40989892,True
71,41160436,41551089,True
72,41150298,40774733,True
73,40559374,41636532,True
74,40061077,42149858,True
75,40561127,40400723,True
76,41556435,40363422,True
77,41182614,41213017,True
78,40531401,40660908,True
79,40590258,41734042,True
80,41773332,39889821,True
81,40697427,41325312,True
82,41088640,39743954,True
83,40462896,42034903,True
84,40746690,41718475,True
85,42627179,44994284,True
86,40841095,39939927,True
87,41156278,40876138,True
88,40037682,41234111,True
89,40912746,41618247,True
90,40224527,40103389,True
91,41664280,40809169,True
92,41062545,39605140,True
93,40049816,41987379,True
94,40565616,40801645,True
95,41568287,42322837,True
96,41032468,40148714,True
97,41136862,42295635,True
98,40533094,41564795,True
99,40167424,42123202,True
100,40413477,40116693,True
101,41567931,40411333,True
102,42478852,40045207,True
103,41022799,47304486,True
104,41412305,41601961,True
105,40658653,41468412,True
106,40925821,40096053,True
107,41316504,41769866,True
108,40788710,40817543,True
109,40238585,42295749,True
110,40145487,40730489,True
111,41113112,43198441,True
112,41157677,39992006,True
113,40717665,41774054,True
114,40003617,40989838,True
115,40881707,41686474,True
116,41606010,40378444,True
117,41495399,39967933,True
118,40347025,40973257,True
119,40584961,42162377,True
120,41168609,41584599,True
121,40621728,42323289,True
122,40625331,41609935,True
123,41475558,40988003,True
124,40811364,40364994,True
125,40302089,41649302,True
126,40713368,40209893,True
127,40763345,41044512,True
128,40589546,40419864,True
129,40166669,41333427,True
130,41486225,41075609,True
131,41180342,40666029,True
132,41023475,40647427,True
133,40842619,40105851,True
134,40664544,40324829,True
135,40734593,41350682,True
136,40122324,40399721,True
137,41009758,41596015,True
138,40914760,40196303,True
139,40908841,41911545,True
140,41751237,41215476,True
141,40063402,41462058,True
142,40326478,40332885,True
143,41752891,42219745,True
144,40495935,40878795,True
145,42189457,42406330,True
146,40455748,41142471,True
147,40113183,41105092,True
148,41064342,40070306,True
149,39833616,42114102,True
150,40445138,41050688,True
151,40650266,42077325,True
152,40718191,40770675,True
153,40708568,41677590,True
154,40217724,41127224,True
155,40645733,41443410,True
156,40348373,40081777,True
157,41218908,40987296,True
158,41268659,40882899,True
159,40605019,43025005,True
160,41630300,41626030,True
161,41873061,41497558,True
162,40597756,41466911,True
163,41186886,41770304,True
164,40318497,40630170,True
165,40687716,42817756,True
166,40243334,40143173,True
167,40543589,41458483,True
168,40736477,40217494,True
169,40424057,41683822,True
170,42536121,41200031,True
171,40603238,41674427,True
172,40384393,40258463,True
173,40958627,42016624,True
174,40053013,40864453,True
175,40593917,41516258,True
176,40879647,40796354,True
177,41000980,40505552,True
178,40849535,40699667,True
179,40075044,42025619,True
180,40199401,40756164,True
181,41194801,41377440,True
182,40740389,39941569,True
183,40675015,41827545,True
184,40379691,41063934,True
185,40782314,41651844,True
186,40268366,39854897,True
187,40638430,41686324,True
188,41322361,40392814,True
189,40553899,41584712,True
190,39874636,41495457,True
191,40262514,40865975,True
192,40783065,40142167,True
193,40909902,41697054,True
194,40204173,40672245,True
195,41370703,42608881,True
196,40526637,41052439,True
197,40806380,41439966,True
198,40357275,40400929,True
199,41253681,41813473,True
