Iteration,Encryption Time,Decryption Time,Verification
0,90473,18655,True
1,11702,9899,True
2,16682,11632,True
3,12584,10541,True
4,13826,9248,True
5,11302,8987,True
6,12033,8556,True
7,13446,9468,True
8,11251,8907,True
9,16532,11361,True
10,13807,10991,True
11,30889,10170,True
12,11361,8737,True
13,13286,9017,True
14,11192,8305,True
15,17043,11852,True
16,14508,10791,True
17,15449,10500,True
18,12964,10309,True
19,15820,11672,True
20,13115,10630,True
21,14467,10420,True
22,12864,10570,True
23,13806,18886,True
24,12374,9127,True
25,15960,11001,True
26,14548,11182,True
27,13586,10409,True
28,11672,9147,True
29,11232,8256,True
30,10580,8667,True
31,10820,10299,True
32,13175,10700,True
33,13004,10560,True
34,13355,10620,True
35,13937,9518,True
36,11422,8967,True
37,10289,8766,True
38,11412,8726,True
39,13385,9127,True
40,11111,8746,True
41,9428,8125,True
42,13766,9478,True
43,13075,9077,True
44,16131,11122,True
45,10911,8416,True
46,10921,8416,True
47,12244,8266,True
48,10800,8927,True
49,16342,11242,True
50,13075,10891,True
51,13416,10881,True
52,11201,13526,True
53,14638,10250,True
54,12884,10560,True
55,11342,9949,True
56,10861,8366,True
57,10771,8527,True
58,13386,9378,True
59,10970,8687,True
60,14758,10340,True
61,13196,9168,True
62,15420,8736,True
63,9959,8466,True
64,11913,8456,True
65,10590,8426,True
66,16181,11322,True
67,12754,10450,True
68,12755,8697,True
69,9438,8366,True
70,12333,8456,True
71,11061,8476,True
72,11362,8487,True
73,10350,7995,True
74,13545,28234,True
75,11842,12224,True
76,16501,11993,True
77,13486,10921,True
78,10921,8346,True
79,16802,12063,True
80,13786,11182,True
81,16181,11131,True
82,13236,10640,True
83,13516,10129,True
84,15921,10981,True
85,12484,10309,True
86,12795,10330,True
87,15039,10801,True
88,13245,10480,True
89,9278,11933,True
90,13256,8967,True
91,11041,8606,True
92,13426,8567,True
93,11021,8787,True
94,13075,8777,True
95,10570,8356,True
96,13145,9207,True
97,14137,11031,True
98,16822,11833,True
99,13796,10761,True
100,16291,10740,True
101,13415,10830,True
102,12254,8857,True
103,10399,8536,True
104,13416,9518,True
105,15900,11121,True
106,12333,10370,True
107,13576,9137,True
108,11773,9167,True
109,13566,9147,True
110,15099,10520,True
111,12714,10390,True
112,12954,9158,True
113,10651,8396,True
114,11953,8376,True
115,11291,8437,True
116,10851,8135,True
117,11192,8446,True
118,10931,8386,True
119,9518,8025,True
120,11873,8927,True
121,10510,7865,True
122,13095,9158,True
123,11021,8997,True
124,12494,8606,True
125,10821,8636,True
126,14578,10349,True
127,12844,10430,True
128,15700,9608,True
129,10631,8957,True
130,12724,8646,True
131,10470,8516,True
132,10820,8496,True
133,10560,8616,True
134,16632,11372,True
135,11112,8346,True
136,16131,11361,True
137,13606,11021,True
138,15659,10360,True
139,11702,10119,True
140,15209,19678,True
141,13686,10400,True
142,17002,12012,True
143,13506,17764,True
144,11823,10630,True
145,15790,10840,True
146,13225,10951,True
147,15550,10670,True
148,12785,10310,True
149,12794,8566,True
150,10601,8707,True
151,13906,9558,True
152,15549,9598,True
153,15970,10761,True
154,17463,12203,True
155,13857,9358,True
156,13716,9277,True
157,10951,8937,True
158,13085,8957,True
159,10791,8637,True
160,12905,8887,True
161,10991,8606,True
162,11893,8376,True
163,10931,8406,True
164,13356,9258,True
165,11482,8957,True
166,15409,10741,True
167,13596,10690,True
168,9478,8246,True
169,11112,8627,True
170,10951,8476,True
171,9368,8025,True
172,11292,8075,True
173,10470,8416,True
174,10670,8386,True
175,11492,8335,True
176,16702,11893,True
177,12183,8656,True
178,9739,7875,True
179,13807,31631,True
180,11392,9188,True
181,10831,8506,True
182,12635,8576,True
183,10590,8406,True
184,8967,7915,True
185,11702,8686,True
186,10650,8116,True
187,10780,8076,True
188,10540,8186,True
189,10971,8135,True
190,10310,8586,True
191,13896,12414,True
192,11512,9108,True
193,13125,9459,True
194,11192,8637,True
195,11271,8747,True
196,16151,9037,True
197,9939,8186,True
198,17253,11963,True
199,12654,10780,True
