Iteration,Encryption Time,Decryption Time,Verification
0,131811066,95861842,True
1,96604332,102116911,True
2,109050552,93176519,True
3,110073472,105314703,True
4,104404999,102774028,True
5,175540377,98104921,True
6,108522587,113128924,True
7,90623583,273321030,True
8,104810286,121892518,True
9,182780318,102982455,True
10,105893599,118613891,True
11,114708005,108036371,True
12,104218913,318700977,True
13,114992350,208603694,True
14,114523782,140315629,True
15,187454605,108046423,True
16,82153707,91528630,True
17,81630425,92372197,True
18,81517369,91350793,True
19,145359256,235881651,True
20,94190542,90292360,True
21,80028071,88165482,True
22,89088799,83954537,True
23,89705910,85955959,True
24,89792504,89802406,True
25,90212792,87501804,True
26,89891454,87053100,True
27,89611542,85995553,True
28,90052500,84434807,True
29,266297997,94219853,True
30,230788220,256275839,True
31,87863330,88791460,True
32,89484679,86160277,True
33,85406735,86218528,True
34,84855418,84129549,True
35,85279613,87887615,True
36,85723957,94256661,True
37,85451203,87263778,True
38,176102426,85151610,True
39,83516685,90885361,True
40,84670577,90408868,True
41,113691574,280323926,True
42,86835425,86487492,True
43,90927333,84662807,True
44,92070533,86077348,True
45,214304344,89224634,True
46,86088932,86413637,True
47,91561966,86150968,True
48,84985897,86232414,True
49,84897741,85796165,True
50,83921274,91073597,True
51,232404719,89354684,True
52,83677210,84358314,True
53,84166449,84593368,True
54,86400953,87029325,True
55,153946935,267077020,True
56,84821307,90226510,True
57,84809454,106614309,True
58,82744879,85693002,True
59,84005685,92398237,True
60,82364979,86484746,True
61,86075334,88364388,True
62,86592526,88343239,True
63,257451786,150555932,True
64,86072588,87057349,True
65,88079833,86997916,True
66,91014864,88373703,True
67,87351617,86244508,True
68,201002025,89799243,True
69,87346453,158631705,True
70,83609440,81367615,True
71,85925639,82379117,True
72,89186874,84147656,True
73,87005621,86758605,True
74,223265750,90082666,True
75,86368280,84832417,True
76,94698828,142146539,True
77,90398215,87090305,True
78,86397048,84928798,True
79,83401719,87591184,True
80,85290043,85655758,True
81,93741411,87315816,True
82,185054679,100830334,True
83,84593992,83732164,True
84,86234277,86352031,True
85,90921028,85809149,True
86,89553111,87378821,True
87,86699690,86263913,True
88,273948044,261131609,True
89,85011715,84709451,True
90,197647227,92275437,True
91,86221472,84579274,True
92,92972837,83237735,True
93,249583273,235225730,True
94,91653894,87484251,True
95,225119112,104074211,True
96,87081065,91584148,True
97,146858131,90576093,True
98,81351713,89395491,True
99,85770456,98394192,True
100,88034206,90743400,True
101,86376698,90947306,True
102,90159141,88608006,True
103,110646474,277216526,True
104,90272507,87079712,True
105,265006993,98675046,True
106,93752681,81930864,True
107,122292131,84093714,True
108,88986774,85884685,True
109,85622504,85430532,True
110,83202387,83807219,True
111,89082267,120488494,True
112,86274163,85053494,True
113,86753044,85888872,True
114,83561372,125296115,True
115,84022117,85692808,True
116,87299702,88722703,True
117,90771325,95807630,True
118,85782038,95268993,True
119,87210441,93226307,True
120,95196520,86389692,True
121,90313875,83586929,True
122,92315748,84742283,True
123,87107305,83060278,True
124,93901349,87308146,True
125,86814509,89656317,True
126,230620193,85676617,True
127,229823723,89149133,True
128,274411284,176037557,True
129,84686196,84245640,True
130,259714345,220130960,True
131,106936576,86729407,True
132,82020063,122698916,True
133,92149041,107292735,True
134,92406220,85016810,True
135,103570232,87657139,True
136,84659275,83697108,True
137,86111393,86932762,True
138,86239076,89723448,True
139,81948777,83445570,True
140,85106875,87077349,True
141,85283161,87663312,True
142,276465350,253940755,True
143,89112413,84491728,True
144,93608958,87178570,True
145,193950159,175356879,True
146,90049904,86029378,True
147,85534748,83352893,True
148,83346513,85113017,True
149,84769124,86001980,True
150,87035243,95073556,True
151,83650490,89078669,True
152,82993892,88052480,True
153,85001846,94267845,True
154,84349427,92400719,True
155,83542153,88917774,True
156,90628564,86889752,True
157,204695376,272049007,True
158,87454193,189631020,True
159,85750467,82224551,True
160,83923718,84081358,True
161,85255047,84142204,True
162,87909339,86216633,True
163,84358945,98688662,True
164,89486343,87119378,True
165,84818588,88317122,True
166,260301928,270953354,True
167,89661717,87650768,True
168,85345659,85615272,True
169,85911684,88188158,True
170,85820451,88972989,True
171,88783428,84857281,True
172,86628335,94979827,True
173,93422089,95813380,True
174,103635312,85172360,True
175,87189216,85092077,True
176,84612727,82500315,True
177,92215037,84311625,True
178,88658536,88768561,True
179,87899199,89216531,True
180,101785752,119974953,True
181,87398548,88337189,True
182,285302583,298860530,True
183,274708114,250866400,True
184,86249436,88079982,True
185,84401937,88823153,True
186,82709282,85287539,True
187,86230099,95105742,True
188,103312194,93265131,True
189,91546542,90430357,True
190,84656851,87548723,True
191,84932014,88576075,True
192,92139658,95177912,True
193,86574592,91332009,True
194,88514979,91926980,True
195,94454850,86539677,True
196,280258244,270719815,True
197,93776661,90167868,True
198,92093776,83707457,True
199,87801915,83506807,True
200,84287439,89001719,True
201,82827988,79593564,True
202,86233225,87533017,True
203,82389063,84823225,True
204,89732691,87703094,True
205,90160800,90337549,True
206,255213560,287270844,True
207,87841760,87088086,True
208,85231803,88594107,True
209,89590871,86267610,True
210,85115160,87647481,True
211,85557170,87965104,True
212,84542743,89654023,True
213,84968872,85314770,True
214,85340057,102323249,True
215,85796354,88354690,True
216,85146891,89461627,True
217,86394872,88619741,True
218,89152450,84701465,True
219,88635408,88072628,True
220,87148764,87869622,True
221,175197768,87726417,True
222,91427230,90253351,True
223,86707314,85481669,True
224,221356238,83901797,True
225,86559524,85459397,True
226,85245849,89185645,True
227,84811654,84699203,True
228,86955616,81921415,True
229,173526208,83092159,True
230,303573513,280169291,True
231,80467756,89577987,True
232,85109513,88262399,True
233,84803271,88619407,True
234,85840661,239476473,True
235,92969350,86049936,True
236,269021126,118908390,True
237,89473028,86176136,True
238,87442251,86192237,True
239,86344336,88253372,True
240,94325824,108222180,True
241,88751398,92560237,True
242,83151291,82545410,True
243,110969578,94617129,True
244,85287840,88149986,True
245,87654415,89025208,True
246,232036087,259609147,True
247,85124449,85194953,True
248,87551239,84897638,True
249,88848692,85130180,True
250,90052448,87003297,True
251,88114689,83710714,True
252,88502345,85821432,True
253,86403648,83067141,True
