Iteration,Encryption Time,Decryption Time,Verification
0,43015493,42110298,True
1,39299317,39613914,True
2,40103815,39501771,True
3,40131527,40612067,True
4,39504304,40720930,True
5,39714339,41763051,True
6,39879848,40650027,True
7,40734395,40653142,True
8,39490056,39560359,True
9,40347931,41318058,True
10,41240631,40744415,True
11,40195725,40036017,True
12,39835619,40520318,True
13,41221625,39535792,True
14,39803093,39925335,True
15,40170902,41707401,True
16,40394103,39494154,True
17,39281648,40514007,True
18,39212458,40457187,True
19,39901159,39608640,True
20,40467864,39897623,True
21,39798383,40258109,True
22,39254987,39828893,True
23,39958929,40781276,True
24,39473705,39585297,True
25,39555119,40361245,True
26,39740393,39067933,True
27,39407258,41097349,True
28,39748536,40262808,True
29,39763187,39404773,True
30,40802467,40197864,True
31,41743057,40890143,True
32,39563245,40342871,True
33,40203535,41434178,True
34,39754781,39690317,True
35,40134394,40871418,True
36,40339764,39825656,True
37,39859028,42004356,True
38,40269438,40409117,True
39,41146713,40503837,True
40,39822847,39538924,True
41,40046958,42568639,True
42,39932126,39857013,True
43,39959208,41436475,True
44,39694782,39905014,True
45,40255724,40880850,True
46,39638246,39976240,True
47,39958556,41119748,True
48,39429345,39654917,True
49,40402186,40883506,True
50,40655640,39380151,True
51,39805925,40574576,True
52,39441017,40190230,True
53,39654295,41129807,True
54,39934953,39713238,True
55,40153079,40626124,True
56,40226730,40364384,True
57,39817457,39995679,True
58,40519710,40047206,True
59,39997783,40059490,True
60,39928749,40191021,True
61,39965620,41387862,True
62,39394127,39684162,True
63,39828427,40951566,True
64,40000509,39364270,True
65,39859637,40938120,True
66,39795284,40986985,True
67,40336004,40469645,True
68,40134938,39275931,True
69,39514318,39420198,True
70,40806087,40461949,True
71,40601797,40952558,True
72,40221722,40643005,True
73,41464703,39408244,True
74,40150995,39352274,True
75,39591986,39811876,True
76,39842655,39512583,True
77,40259794,40703722,True
78,39620630,39942246,True
79,39377535,40860784,True
80,38834567,39087531,True
81,39442409,40501725,True
82,40421203,40093695,True
83,39545627,39880737,True
84,39519347,39944442,True
85,39802057,39601744,True
86,39964628,39675156,True
87,39931384,40609302,True
88,39186390,39835902,True
89,39958948,40424098,True
90,39743286,39734157,True
91,40277587,39282324,True
92,40525020,40086789,True
93,39674779,40610764,True
94,39135773,39318732,True
95,39251416,39409586,True
96,39985077,39892160,True
97,39835001,40532577,True
98,39829199,40152723,True
99,39479911,40128612,True
100,39654522,39447480,True
101,40060782,40725374,True
102,39887952,41663529,True
103,46023287,40983697,True
104,40149512,39955514,True
105,39839270,40220930,True
106,40325116,39617969,True
107,39449138,40047859,True
108,40104365,39493613,True
109,39876461,40812857,True
110,39971202,39629330,True
111,40024725,40629036,True
112,39615195,40601473,True
113,39356089,40840771,True
114,40211489,40905293,True
115,40259681,39772784,True
116,40325428,40150253,True
117,39798523,41226701,True
118,40292579,40056045,True
119,39871341,39265367,True
120,40355846,39907971,True
121,39518901,41553166,True
122,40963855,40036357,True
123,42344123,40863333,True
124,39851313,38846690,True
125,39575157,40305198,True
126,39769839,40170081,True
127,40233702,40119957,True
128,39981000,39629412,True
129,40656177,40299808,True
130,39458767,41844842,True
131,43753130,40995303,True
132,39703854,39547420,True
133,39856438,41279276,True
134,39938489,39291338,True
135,39549037,41170959,True
136,39252234,39772133,True
137,40531580,40825953,True
138,41444811,40487166,True
139,39745030,40269108,True
140,42598608,40858340,True
141,48853889,43331593,True
142,40169690,39697869,True
143,40261466,41629750,True
144,39977023,39437844,True
145,39983295,39741641,True
146,40143751,39692819,True
147,40570263,40657248,True
148,39886651,39669326,True
149,39084531,40881024,True
150,40348465,39836519,True
151,39399380,40569292,True
152,39360085,39553095,True
153,39891167,40106941,True
154,40105456,39711196,True
155,40004273,40611913,True
156,44315864,39064614,True
157,40341290,40359602,True
158,38988808,40380021,True
159,40164749,40994361,True
160,42523694,39344897,True
161,39333816,40416318,True
162,40135154,39372830,True
163,39925525,39812668,True
164,40661327,40689919,True
165,39934893,39413296,True
166,40847260,39897580,True
167,40213794,40246384,True
168,39525342,40797475,True
169,40175711,41031791,True
170,39575067,39814171,True
171,40330435,41116874,True
172,40316469,39407737,True
173,40098789,40169624,True
174,41304460,39426013,True
175,40283515,39566210,True
176,40839254,39386478,True
177,39833418,40831511,True
178,40152130,39717442,True
179,39743115,39020330,True
180,40638171,39763606,True
181,40093132,39731364,True
182,40264259,39931955,True
183,39544938,40399626,True
184,39808642,39664145,True
185,39812028,40858260,True
186,39461831,40019622,True
187,39808041,39976470,True
188,39749719,39430850,True
189,40123678,41276471,True
190,39804744,39730601,True
191,39991597,40985708,True
192,40057485,39692530,True
193,39829536,41818481,True
194,40180633,39853518,True
195,39365305,39604542,True
196,39291896,39650250,True
197,39493479,40325768,True
198,39541741,39589455,True
199,40401691,40432651,True
