Iteration,Encryption Time,Decryption Time,Verification
0,226492,153524,True
1,187348,182388,True
2,148594,143925,True
3,145859,143494,True
4,146059,189492,True
5,145999,143795,True
6,145748,143775,True
7,145207,143264,True
8,145628,143695,True
9,145298,143174,True
10,145247,143424,True
11,145879,143755,True
12,145497,143084,True
13,145538,143363,True
14,149916,143594,True
15,161078,161679,True
16,156249,178120,True
17,145688,143985,True
18,145347,143174,True
19,145228,143264,True
20,145488,143364,True
21,145257,150317,True
22,145538,143494,True
23,145247,143074,True
24,145218,175996,True
25,145488,143324,True
26,145808,143614,True
27,145267,181748,True
28,145818,143584,True
29,145468,143554,True
30,145177,176186,True
31,145768,143244,True
32,145368,143324,True
33,155467,145307,True
34,145508,143033,True
35,145588,176086,True
36,144977,143254,True
37,145057,142973,True
38,145397,143293,True
39,145258,143244,True
40,145187,190323,True
41,145618,143133,True
42,145188,143364,True
43,145518,143554,True
44,145458,143394,True
45,145397,143534,True
46,145417,176026,True
47,145558,176076,True
48,145768,143574,True
49,144836,143223,True
50,145337,143213,True
51,148103,143334,True
52,145167,143334,True
53,145448,176187,True
54,145178,176157,True
55,145228,143344,True
56,145508,143234,True
57,145789,143715,True
58,144967,142923,True
59,145738,143313,True
60,174083,146219,True
61,145247,143133,True
62,145087,170526,True
63,145709,143474,True
64,145057,162781,True
65,145307,143284,True
66,145107,143083,True
67,145318,143174,True
68,145358,143083,True
69,145488,143114,True
70,145207,143164,True
71,144887,143274,True
72,145127,143023,True
73,145267,184272,True
74,149064,143073,True
75,149365,143324,True
76,150307,143224,True
77,145457,185093,True
78,145377,175886,True
79,144937,155668,True
80,145187,143595,True
81,145177,143033,True
82,145297,143113,True
83,145388,146881,True
84,145337,142963,True
85,145137,175926,True
86,145207,143163,True
87,161278,145688,True
88,145378,143384,True
89,145247,176056,True
90,145478,143173,True
91,145178,175936,True
92,145148,143193,True
93,145368,143263,True
94,145478,143273,True
95,145358,143354,True
96,145387,143273,True
97,157832,176607,True
98,145558,143164,True
99,145117,176176,True
100,145227,175866,True
101,145227,143014,True
102,145217,143273,True
103,145719,176107,True
104,162290,145177,True
105,145418,143294,True
106,145077,143043,True
107,271649,194422,True
108,147301,207210,True
109,149746,144927,True
110,146510,156469,True
111,146129,156469,True
112,152391,143043,True
113,145378,155387,True
114,145969,143363,True
115,156789,145187,True
116,145968,143544,True
117,145658,143173,True
118,145238,143174,True
119,147502,176477,True
120,145829,176668,True
121,145458,143343,True
122,145718,143474,True
123,145528,143685,True
124,145307,143313,True
125,145167,142853,True
126,145358,143033,True
127,145157,198198,True
128,146250,143254,True
129,145448,143334,True
130,220471,184172,True
131,182819,179773,True
132,145779,144316,True
133,145688,143785,True
134,145387,143374,True
135,145538,143464,True
136,145448,143213,True
137,145558,143063,True
138,145468,143133,True
139,145087,143294,True
140,145638,143564,True
141,170446,145898,True
142,145468,143264,True
143,145327,143394,True
144,145247,143193,True
145,145588,176077,True
146,162541,145629,True
147,145277,175986,True
148,145377,175775,True
149,145398,143233,True
150,145057,143114,True
151,145278,143103,True
152,227305,147291,True
153,146379,143794,True
154,145898,143053,True
155,145257,176397,True
156,145528,143294,True
157,145298,176036,True
158,145788,143393,True
159,146911,144145,True
160,145418,143545,True
161,145288,143244,True
162,145478,143064,True
163,145167,143695,True
164,166118,143925,True
165,144937,143324,True
166,145387,143294,True
167,145598,143454,True
168,145438,143304,True
169,145297,176176,True
170,145548,176136,True
171,145027,143143,True
172,155247,145298,True
173,145468,143323,True
174,145588,143504,True
175,150207,176467,True
176,149375,143234,True
177,145278,143144,True
178,145608,143254,True
179,145197,143554,True
180,145368,143304,True
181,145037,143364,True
182,145157,143244,True
183,145277,143354,True
184,144947,150217,True
185,145699,163291,True
186,175425,145668,True
187,156900,195052,True
188,145968,142993,True
189,145448,143704,True
190,145327,143144,True
191,145237,143064,True
192,145217,142943,True
193,145167,143694,True
194,145458,143154,True
195,145258,176167,True
196,145337,143163,True
197,145388,143374,True
198,145438,143283,True
199,172720,145629,True
