Iteration,Encryption Time,Decryption Time,Verification
0,45637,28645,True
1,19146,13205,True
2,15720,11642,True
3,19738,15008,True
4,19357,13887,True
5,19748,15459,True
6,18947,13155,True
7,14387,10631,True
8,36810,15901,True
9,16842,11643,True
10,22573,15850,True
11,22123,14568,True
12,15269,11232,True
13,15119,11282,True
14,14347,10429,True
15,18506,12965,True
16,22943,15760,True
17,19417,11231,True
18,21841,15079,True
19,19938,14788,True
20,19197,14167,True
21,14207,10981,True
22,16020,11101,True
23,15269,10640,True
24,15299,10951,True
25,15810,11442,True
26,15800,16792,True
27,18495,13145,True
28,17203,12163,True
29,14809,11071,True
30,18144,12874,True
31,16371,11853,True
32,22333,15851,True
33,20158,14678,True
34,15430,11061,True
35,15770,11432,True
36,15489,11151,True
37,14207,11011,True
38,15600,11182,True
39,17613,12243,True
40,14818,11302,True
41,21081,15239,True
42,19276,14187,True
43,34766,14778,True
44,19487,14227,True
45,14497,11241,True
46,22984,16492,True
47,16151,12002,True
48,22603,15400,True
49,20590,14428,True
50,15429,11471,True
51,15590,11242,True
52,14337,10840,True
53,19547,13506,True
54,16141,11803,True
55,21341,15490,True
56,19497,14588,True
57,19417,14247,True
58,19206,13807,True
59,21942,15079,True
60,20910,14497,True
61,17904,13686,True
62,18365,12714,True
63,21762,25128,True
64,18155,13947,True
65,20269,18135,True
66,15560,12013,True
67,21371,15239,True
68,19407,14378,True
69,18055,12775,True
70,15310,11792,True
71,23776,11813,True
72,16061,11221,True
73,22914,18656,True
74,16441,11953,True
75,15379,11572,True
76,18766,12845,True
77,27442,31240,True
78,15690,11432,True
79,15028,11181,True
80,19307,13726,True
81,19287,13887,True
82,19077,13747,True
83,18245,11111,True
84,14208,13666,True
85,31220,18496,True
86,17733,12063,True
87,15860,11562,True
88,16141,11501,True
89,16231,11131,True
90,14368,11222,True
91,22693,16151,True
92,20149,14899,True
93,20148,13776,True
94,18926,13747,True
95,17784,13295,True
96,16802,12885,True
97,18515,33394,True
98,16752,11873,True
99,15650,11352,True
100,14899,10770,True
101,22253,15369,True
102,20449,14387,True
103,19227,13877,True
104,14297,10871,True
105,20349,14538,True
106,17774,13436,True
107,18245,13256,True
108,16351,12174,True
109,21371,15629,True
110,16091,11642,True
111,16120,28084,True
112,15790,11142,True
113,19497,14047,True
114,19547,13767,True
115,17063,13356,True
116,15280,10651,True
117,15409,10901,True
118,17063,11702,True
119,16181,11832,True
120,15419,11332,True
121,17364,11552,True
122,19908,13396,True
123,18606,14257,True
124,18495,13155,True
125,19057,13836,True
126,17223,12985,True
127,21030,14678,True
128,19197,14027,True
129,19327,11302,True
130,14307,10691,True
131,15128,10801,True
132,18255,12644,True
133,18094,11583,True
134,14768,10981,True
135,19226,13516,True
136,18556,13225,True
137,19227,13877,True
138,18745,13365,True
139,16892,13275,True
140,15589,10660,True
141,14768,10761,True
142,13776,10470,True
143,19357,13866,True
144,18184,13506,True
145,18926,13476,True
146,18636,10490,True
147,13986,10701,True
148,15019,10611,True
149,21701,14948,True
150,19557,14337,True
151,18586,14007,True
152,18736,13826,True
153,17303,13295,True
154,59083,16952,True
155,19999,14137,True
156,15660,11452,True
157,14468,11422,True
158,20589,14197,True
159,17864,13827,True
160,16551,10720,True
161,16060,11492,True
162,15609,11041,True
163,20029,14338,True
164,18956,14167,True
165,21331,14718,True
166,14848,11041,True
167,14307,11151,True
168,19637,13316,True
169,18656,13306,True
170,18996,13726,True
171,18305,13446,True
172,18215,13195,True
173,17373,13435,True
174,20389,14077,True
175,19027,25388,True
176,17484,11782,True
177,14658,11071,True
178,17504,12043,True
179,16331,11362,True
180,15199,11021,True
181,14006,10490,True
182,17504,11642,True
183,15429,11372,True
184,18194,12865,True
185,17965,12924,True
186,16501,12153,True
187,15209,11482,True
188,20308,13696,True
189,18976,13475,True
190,19136,13275,True
191,16942,10670,True
192,15579,10981,True
193,14768,11071,True
194,13817,10640,True
195,17654,11812,True
196,15790,11883,True
197,19307,13095,True
198,16020,11782,True
199,20559,14858,True
