Iteration,Encryption Time,Decryption Time,Verification
0,24230295,396173640,True
1,24414114,397438697,True
2,23888702,395534915,True
3,23866604,399410777,True
4,27282687,403302311,True
5,23721066,396116741,True
6,23986001,417865446,True
7,30081225,405852959,True
8,27290176,427868833,True
9,23596612,410859121,True
10,25056277,396279375,True
11,23361132,393643456,True
12,23502470,394744969,True
13,23561837,397266644,True
14,24229983,406590701,True
15,24671478,396647121,True
16,24600916,398807782,True
17,24020838,402125929,True
18,23861567,401730483,True
19,24057199,399049360,True
20,23761135,398900762,True
21,23911241,395772143,True
22,25589626,403017072,True
23,23364140,398826255,True
24,23489619,398618119,True
25,23649723,397619339,True
26,25127476,399388346,True
27,23434023,399366243,True
28,26663867,397437227,True
29,23646487,402490696,True
30,24235169,400328863,True
31,24468519,396768075,True
32,23856041,398151740,True
33,23829894,400774639,True
34,23976102,393975863,True
35,23408351,395874933,True
36,24728844,395334059,True
37,24560624,400299986,True
38,23384387,397118263,True
39,24160273,397426688,True
40,24723394,395213218,True
41,23892172,396658508,True
42,23356293,396458759,True
43,24014385,399885621,True
44,23314333,395006185,True
45,24050965,395892071,True
46,23269097,394958376,True
47,23663794,394274148,True
48,23231738,394238667,True
49,25461689,392266466,True
50,23583708,393596917,True
51,23809786,393368903,True
52,23525617,393817586,True
53,25066468,393235500,True
54,23658721,399521802,True
55,23636259,393357521,True
56,23597063,392727393,True
57,24065725,393362070,True
58,23287966,395458152,True
59,25023621,392857711,True
60,23518895,394750661,True
61,23335616,393055643,True
62,26100626,392459228,True
63,25143229,394000293,True
64,23530941,395507156,True
65,23679813,398329034,True
66,23866089,395747594,True
67,24084553,392072167,True
68,23347283,392544906,True
69,23419069,395531683,True
70,23915943,392840950,True
71,23163240,393508232,True
72,23670075,394053994,True
73,23454328,395167499,True
74,24120255,396168364,True
75,23615165,394584800,True
76,25807018,393721424,True
77,23818372,396548802,True
78,23808303,395850057,True
79,23817354,399658168,True
80,23605725,395259946,True
81,23469035,394744558,True
82,24428729,399569560,True
83,23665435,394224163,True
84,23725970,393782361,True
85,24452233,395860317,True
86,23542674,393643978,True
87,23448007,394756439,True
88,24145633,395039306,True
89,24382523,393137954,True
90,23683082,394185446,True
91,24259830,394516367,True
92,24286791,394464337,True
93,23763326,395062405,True
94,24815436,394902592,True
95,23978185,393889794,True
96,23445671,393589423,True
97,23451473,392176256,True
98,23649726,395565028,True
99,24351208,394996038,True
100,23389120,392557334,True
101,23393549,393924383,True
102,23685273,393471492,True
103,24017850,393903272,True
104,23394460,396335442,True
105,23810921,395214131,True
106,24384883,394941475,True
107,23275584,392430043,True
108,23759123,399628318,True
109,23586095,394308262,True
110,24408968,394652996,True
111,23583119,393342798,True
112,23580504,393895309,True
113,23785473,395259609,True
114,23293409,398706037,True
115,25005702,396058122,True
116,24142749,393867277,True
117,23230579,392676272,True
118,23706461,392940644,True
119,24202342,393245373,True
120,23419757,394224170,True
121,23520117,392805087,True
122,24629314,394737064,True
123,23452379,394686748,True
124,23626499,396538483,True
125,26548796,397210869,True
126,23606873,396310636,True
127,23504710,395866746,True
128,23435228,393651733,True
129,23401532,395871536,True
130,23611120,393245617,True
131,23350410,394205994,True
132,23721396,397360035,True
133,23468805,393172303,True
134,23431084,395233889,True
135,23021195,395465995,True
136,23719913,394170611,True
137,24063599,394520108,True
138,24941452,394824396,True
139,23388841,402005959,True
140,23841855,395387465,True
141,23512467,393827721,True
142,23903843,398206574,True
143,23392630,392924132,True
144,24168987,396151046,True
145,24169859,392711848,True
146,23652905,404459842,True
147,23580988,392507812,True
148,25739881,393989597,True
149,23428770,395677012,True
150,23476447,399716248,True
151,23757541,396756936,True
152,23760334,397466403,True
153,24546383,396237068,True
154,23676233,396089532,True
155,23649015,396989066,True
156,23615899,395393775,True
157,23453781,395578337,True
158,23785974,397556936,True
159,23930890,402758517,True
160,23727504,400865788,True
161,23625308,401136523,True
162,27958497,412535605,True
163,23180723,395603594,True
164,23855486,398882288,True
165,23622092,395141896,True
166,24054237,398052176,True
167,23631590,395264936,True
168,23587837,395861612,True
169,23737812,395822129,True
170,23771092,394942551,True
171,23822409,400084799,True
172,24409154,395999100,True
173,23970831,395342591,True
174,24962987,402909915,True
175,23387466,396753612,True
176,23445237,395794148,True
177,23938423,399118310,True
178,23779651,395757260,True
179,23617569,402859961,True
180,23197907,394458843,True
181,23711396,397215105,True
182,23213927,395032692,True
183,23523411,393223403,True
184,23426723,393870473,True
185,23598163,396245665,True
186,24004991,395704346,True
187,23533221,398669660,True
188,24097576,395813792,True
189,24312336,396525317,True
190,23809806,398046281,True
191,23526447,401459850,True
192,24456561,393995589,True
193,23360858,396623018,True
194,23840630,395644805,True
195,24319812,394011844,True
196,23397904,399762445,True
197,23762702,393273159,True
198,23932505,392249191,True
199,24134695,394371965,True
