Iteration,Encryption Time,Decryption Time,Verification
0,206173581,4181839004,True
1,198144655,4153068855,True
2,526678300,3694091352,True
3,213601675,3718731292,True
4,215645317,4342790765,True
5,215722794,3721549914,True
6,226567312,3680205566,True
7,220761274,4341505888,True
8,427886003,4541089592,True
9,400822987,3836617809,True
10,219925426,3701659998,True
11,217354493,3906330539,True
12,205377954,4882898984,True
13,507229965,4479819199,True
14,213089822,3781434215,True
15,437701140,4923581752,True
16,198125360,3718371728,True
17,211838876,3669730978,True
18,214708829,3722547408,True
19,200936859,3700030645,True
20,206092691,4657778625,True
21,389109288,4190623465,True
22,221568938,4454967970,True
23,210708709,4269364011,True
24,413798401,3729130528,True
25,224664455,4457193985,True
26,203689529,4399658528,True
27,212185104,3940783320,True
28,211619088,3711097757,True
29,221564124,4207920424,True
30,207110699,4578672484,True
31,317565271,4505558462,True
32,210784186,3709371464,True
33,201723877,3602937576,True
34,210972364,3758251203,True
35,212368535,4546555073,True
36,209963627,3663071772,True
37,208791642,3698005665,True
38,293086334,4226634801,True
39,316650561,4190660200,True
40,214319231,3840558185,True
41,207945144,3887981488,True
42,216261790,3947705996,True
43,211483269,4878944922,True
44,375191823,4815550330,True
45,213433869,4536786744,True
46,384590891,4171542202,True
47,477028326,4984057712,True
48,223442400,4226958993,True
49,213406587,3675534344,True
50,211091523,3698859651,True
51,205772409,3717512718,True
52,210364132,3724974703,True
53,205122367,3810966574,True
54,211148752,3774649706,True
55,375665536,4359868691,True
56,209663773,4078126312,True
57,320414679,4907762342,True
58,230386051,4221414494,True
59,359710753,4609552395,True
60,211338343,3755787209,True
61,212548341,3711523874,True
62,212580300,3732637959,True
63,208284281,4049717339,True
64,239867149,4047700783,True
65,362879827,4230287746,True
66,206079654,3733559704,True
67,219737335,4128195481,True
68,220373573,3923329847,True
69,208144977,4556554824,True
70,439577626,4187031555,True
71,259170037,4101308189,True
72,310867262,3595278684,True
73,197609717,3731987626,True
74,212638772,3659202707,True
75,208263642,3758541901,True
76,396879901,5241345329,True
77,328196021,4430740704,True
78,220198221,3751625696,True
79,214468702,3966261633,True
80,387402255,3854588674,True
81,209601706,3731917134,True
82,210876065,3691666283,True
83,212496420,4507884663,True
84,210232474,4538200233,True
85,444101200,4338671291,True
86,334080500,4869310210,True
87,208933646,3976659489,True
88,212388540,4034433099,True
89,210924897,3725606898,True
90,210295344,3657605780,True
91,211601357,4667097957,True
92,213975884,3759517120,True
93,215920173,3999506849,True
94,373784331,3770714700,True
95,211488391,4206212224,True
96,209166099,4752494425,True
97,210422566,4440228830,True
98,216938642,4114006675,True
99,207646934,4413006091,True
100,361291399,3713998525,True
101,348645468,6633288168,True
102,433410951,4550880979,True
103,210453664,3766113881,True
104,211241649,3781600453,True
105,203668670,6096496331,True
106,419084896,5480735966,True
107,207269779,3833380460,True
108,582962872,5946191540,True
109,207025397,3731089923,True
110,209409605,4386997305,True
111,215319240,5065832148,True
112,207827520,3953507313,True
113,212349479,4468001244,True
114,211006017,4643984631,True
115,346939603,5273406924,True
116,215687254,4417781464,True
117,207640866,3746097858,True
118,209188746,3723465648,True
119,209466091,4427402255,True
120,207525777,4234130254,True
121,204024505,3707523806,True
122,207568226,3792974967,True
123,221563329,4118212798,True
124,215242483,3722734787,True
125,211792982,5066288119,True
126,210343339,3735986289,True
127,206922411,4661106447,True
128,380150087,4466696049,True
129,214731519,4636652796,True
130,215387465,3688286794,True
131,210854817,3662796996,True
132,338334060,3954403066,True
133,209291838,4063434184,True
134,208412006,4261943011,True
135,210807787,3676326242,True
136,208877300,3907948593,True
137,207176585,4247955394,True
138,209926293,3754627884,True
139,207318059,4033022692,True
140,209595765,3856659287,True
141,217292394,3702262626,True
142,326309365,4268837664,True
143,290391745,4008636532,True
144,207831033,4255590215,True
145,212386065,4353609270,True
146,216805825,4400093734,True
147,213194401,3747860359,True
148,210193982,3843102956,True
149,407936634,4169091420,True
150,393956255,4764081608,True
151,210595103,3714170466,True
152,209859866,4024192145,True
153,524471895,4036084783,True
154,285167871,4961525507,True
155,197925721,4166553010,True
156,207571120,4127055325,True
157,208511015,3819356854,True
158,216354882,4538234535,True
159,490233146,4100406751,True
160,510192366,4793134209,True
161,215501613,4518797337,True
162,204690121,5025524505,True
163,215245517,3774727958,True
164,218789077,3723655078,True
165,218159731,4098709942,True
166,215048008,4623764960,True
167,209677000,4603634648,True
168,214646168,3786916386,True
169,204243118,3681569351,True
170,211247092,3730739502,True
171,367928407,4742564347,True
172,415544595,3795762363,True
173,208914753,3781336023,True
174,272970556,4518827529,True
175,193862071,3851025311,True
176,214239841,3569980969,True
177,211002947,4201749843,True
178,298034905,4694073752,True
179,228890403,4439920436,True
180,213899409,4491709461,True
181,199751610,3826223548,True
182,212694514,4091452713,True
183,415642590,3875584146,True
184,215261423,4228521624,True
185,211144236,4115098388,True
186,210352484,4873916491,True
187,210108178,3783577928,True
188,214170487,3689734366,True
189,211689532,3993682924,True
190,212564354,3694134976,True
191,208296419,3757612863,True
192,211570476,4111768393,True
193,215137230,3976136220,True
194,215605039,5071747686,True
195,212550577,4336390449,True
196,216410289,4199659121,True
197,213959556,4482429703,True
198,211952142,3665090961,True
199,221606169,3734146938,True
200,221568176,3786366793,True
201,217052575,4261115211,True
202,337961159,4319435001,True
203,293805855,3981588042,True
204,206327068,3719161235,True
205,394488663,4216481408,True
206,208653586,4532382009,True
207,206098176,4357332896,True
208,215687239,4745881205,True
209,210589575,5432010780,True
210,217340560,3747569660,True
211,216257552,3790905105,True
212,215586365,4927272254,True
213,308675602,4574314428,True
214,389288219,3690497009,True
215,207578879,3716838410,True
216,208476491,3647841922,True
217,214955116,4075221856,True
218,207946016,3754546470,True
219,213948605,3855956668,True
220,211972992,3693569359,True
221,216452487,4482134580,True
222,211857044,4663176108,True
223,212378238,4359673714,True
224,236400755,3948256818,True
225,210688974,3721575765,True
226,208184887,4237088100,True
227,409654301,4821738590,True
228,214243646,4019126509,True
229,338082301,4055050673,True
230,301572569,4121924712,True
231,221905940,3756446468,True
232,344342619,3879015753,True
233,210987242,3739211406,True
234,212609518,4370286588,True
235,377337477,4609084065,True
236,191665259,4084835375,True
237,209996106,4006144814,True
238,210216684,3720015296,True
239,215355568,4041151975,True
240,212318126,3660298291,True
241,327595400,4323949606,True
242,218357266,3718864769,True
243,443006398,4571223237,True
244,213664243,4202504005,True
245,423339298,4940568020,True
246,215716140,3729456888,True
247,212606826,3743664627,True
248,212268652,3798676286,True
249,216297846,4159096905,True
250,439197474,4979124809,True
251,218174459,4103202162,True
252,208898281,3753443233,True
253,219468027,3736157789,True
254,215612804,4560368849,True
255,359037031,4881704158,True
256,214320905,4551027470,True
257,195435688,3715406173,True
258,264199447,3771913889,True
259,191520364,4136767234,True
260,208497958,3775172449,True
261,212026120,3790261019,True
262,213225077,3713353895,True
263,221759569,4243747594,True
264,208684424,4120447784,True
265,409537085,4666647039,True
266,191615483,4268427450,True
267,218974357,4057209517,True
268,212783889,3714513909,True
269,297152654,4502955752,True
270,359350661,4606311990,True
271,228269443,4254245972,True
272,210212296,4831251059,True
273,216122171,4535236395,True
274,275583974,4918134680,True
275,214928243,3720976006,True
276,211599981,3703636219,True
277,201161994,4128200479,True
278,207359959,4139632201,True
279,208213841,3713845918,True
280,211851920,3735957636,True
281,212922614,4660266796,True
282,209877771,3735127750,True
283,210542042,3804376859,True
284,208769445,3679184389,True
285,210138365,3659410041,True
286,373076317,4123554256,True
287,210416685,3742338927,True
288,205802801,3845304013,True
289,209622947,3918829929,True
290,395386564,4010218551,True
291,225898284,3725042029,True
292,217962687,4157593582,True
293,214047200,3686125000,True
294,212742221,3487875816,True
295,351274011,3997794171,True
296,212398608,3493581012,True
297,207947234,3478945954,True
298,220508236,2990177793,True
299,209894984,2970020618,True
