Iteration,Encryption Time,Decryption Time,Verification
0,358591,170123,True
1,406893,225729,True
2,361256,125198,True
3,358110,174181,True
4,414598,185062,True
5,457730,192456,True
6,439375,177587,True
7,350896,170744,True
8,423845,172488,True
9,397154,158340,True
10,414377,169752,True
11,274111,130878,True
12,284380,117082,True
13,562118,276465,True
14,389139,169361,True
15,312153,230147,True
16,181575,102334,True
17,237952,114257,True
18,184059,86685,True
19,117283,89110,True
20,181935,108486,True
21,199319,116260,True
22,211191,128534,True
23,97655,81906,True
24,234435,119006,True
25,67848,60425,True
26,177767,108285,True
27,113506,78388,True
28,92215,77427,True
29,135067,101403,True
30,180743,143122,True
31,58501,69572,True
32,73309,67919,True
33,73219,65815,True
34,68280,71175,True
35,90422,77547,True
36,198066,101824,True
37,175022,98277,True
38,179731,97656,True
39,212023,104098,True
40,1217423,188258,True
41,170404,100030,True
42,263911,144395,True
43,171105,95421,True
44,393167,219286,True
45,87406,91995,True
46,127752,764943,True
47,82457,76696,True
48,88738,79281,True
49,68400,67037,True
50,71586,65124,True
51,93317,78860,True
52,77597,70173,True
53,151207,84721,True
54,153201,89961,True
55,134977,88649,True
56,97976,70965,True
57,169672,97615,True
58,133754,77327,True
59,142510,78088,True
60,101332,79241,True
61,133112,70203,True
62,141609,133674,True
63,159703,91053,True
64,84942,88067,True
65,229275,142411,True
66,255876,113876,True
67,241439,110239,True
68,232391,107284,True
69,217764,105671,True
70,193568,97074,True
71,343851,96413,True
72,186094,106753,True
73,178670,99849,True
74,167418,100811,True
75,80452,70924,True
76,80874,74081,True
77,84200,73489,True
78,150626,158090,True
79,79802,72528,True
80,249223,117383,True
81,1655529,140978,True
82,112785,99610,True
83,152329,93087,True
84,232742,126431,True
85,228384,92025,True
86,163390,87116,True
87,156036,85893,True
88,142320,90932,True
89,114507,75583,True
90,166095,83459,True
91,73950,79862,True
92,168961,153211,True
93,169141,106472,True
94,93688,73289,True
95,191484,126650,True
96,165084,88288,True
97,78970,77507,True
98,81806,84551,True
99,163130,113325,True
100,83329,67037,True
101,69412,73029,True
102,90321,71626,True
103,130388,71806,True
104,99068,74952,True
