Iteration,Encryption Time,Decryption Time,Verification
0,1269393,1248954,True
1,998037,1209879,True
2,985653,1206353,True
3,1002896,1209789,True
4,980173,1244966,True
5,1017744,1210420,True
6,1000873,1224828,True
7,992105,1212153,True
8,1039144,1222764,True
9,998688,1206352,True
10,975423,1241609,True
11,993388,1213436,True
12,1061498,1210771,True
13,996564,1207004,True
14,976005,1218616,True
15,976205,1202766,True
16,976686,1227223,True
17,976346,1204238,True
18,1054554,1228174,True
19,989771,1240087,True
20,990933,1207686,True
21,979472,1217634,True
22,1071667,1223525,True
23,1095191,1346108,True
24,986113,1226481,True
25,979081,1205681,True
26,1003808,1212273,True
27,1104789,1303317,True
28,983690,1208306,True
29,980553,1227883,True
30,978039,1205822,True
31,981125,1226822,True
32,973821,1203467,True
33,975424,1226871,True
34,976616,1227693,True
35,976516,1225148,True
36,973380,1203718,True
37,991183,1226200,True
38,982237,1224788,True
39,976275,1226862,True
40,976155,1204068,True
41,999980,1236690,True
42,991725,1206924,True
43,975725,1217163,True
44,973691,1203517,True
45,1053602,1226741,True
46,995892,1204399,True
47,975233,1216451,True
48,976225,1202916,True
49,1006483,1285273,True
50,978710,1205110,True
51,974633,1246168,True
52,975804,1203397,True
53,1921000,1249525,True
54,978360,1204810,True
55,975164,1203858,True
56,974072,1237231,True
57,989981,1205130,True
58,976085,1216682,True
59,975113,1222573,True
60,1000090,1485513,True
61,1155505,1231490,True
62,979481,1207254,True
63,977026,1226501,True
64,1009128,1227092,True
65,978940,1206413,True
66,993599,1207826,True
67,1094410,1219438,True
68,1001293,1229346,True
69,975464,1204630,True
70,976235,1204329,True
71,991354,1223906,True
72,1010651,1207084,True
73,997376,1207134,True
74,974622,1204168,True
75,975955,1212304,True
76,1017063,1209098,True
77,980994,1228695,True
78,991775,1209589,True
79,1003207,1222714,True
80,979281,1232462,True
81,983078,1206843,True
82,978269,1240958,True
83,1026050,1236560,True
84,979501,1220610,True
85,1003667,1210721,True
86,988759,1230819,True
87,1017002,1220810,True
88,991795,1209869,True
89,1060015,1208517,True
90,1001664,1297957,True
91,983068,1219488,True
92,1002325,1224116,True
93,994379,1207224,True
94,976385,1348472,True
95,1077558,1273921,True
96,978619,1229416,True
97,975764,1204519,True
98,1197906,1293568,True
99,987206,1270064,True
100,980042,1220149,True
101,979150,1264473,True
102,1006493,1240377,True
103,984191,1405082,True
104,988649,1235118,True
105,1007023,1285082,True
106,981245,1221031,True
107,976717,1205050,True
108,975674,1204188,True
109,1109357,1263902,True
110,992606,1253452,True
111,995082,1215841,True
112,977818,1220479,True
113,977297,1220890,True
114,976325,1202676,True
115,995612,1250637,True
116,980493,1221752,True
117,977017,1204850,True
118,980022,1206172,True
119,975344,1265916,True
120,1006583,1207886,True
121,1000952,1231290,True
122,980754,1204228,True
123,1010310,1277338,True
124,993819,1205090,True
125,976085,1219348,True
126,975814,1203587,True
127,999439,1888148,True
128,1002576,1204930,True
129,999289,1229216,True
130,976025,1204750,True
131,1004139,1206383,True
132,975995,1217584,True
133,1027212,1207043,True
134,976646,1237542,True
135,1019858,1215961,True
136,976045,1228455,True
137,975574,1204690,True
138,976706,1509970,True
139,1043312,1240518,True
140,995412,1209178,True
141,977788,1206032,True
142,1011342,1228625,True
143,977979,1209559,True
144,997356,1212815,True
145,1029907,1207775,True
146,1031140,1231911,True
147,978499,1204479,True
148,975765,1220329,True
149,976796,1243673,True
150,1021562,1259614,True
151,999309,1208557,True
152,992466,1209589,True
153,990322,1262048,True
154,997085,1208346,True
155,979752,1259433,True
156,977518,1204579,True
157,995292,1267860,True
158,979221,1204299,True
159,975995,1220179,True
160,975815,1203427,True
161,1100061,1232884,True
162,980383,1204499,True
163,1003958,1212304,True
164,976876,1252381,True
165,1072518,1663331,True
166,992035,1271937,True
167,977518,1217985,True
168,975654,1507766,True
169,1013706,1210300,True
170,978620,1206563,True
171,978600,1204660,True
172,1145567,1394751,True
173,1020269,1297986,True
174,986184,1207876,True
175,998528,1208146,True
176,990733,1205531,True
177,976556,1389631,True
178,987066,1206573,True
179,977948,1230689,True
180,1247370,1324908,True
181,984651,1222714,True
182,979802,1204639,True
183,1049856,1237531,True
184,1004599,1208427,True
185,999509,1237271,True
186,975514,1227182,True
187,989080,1216642,True
188,976366,1203207,True
189,1172789,1223185,True
190,983820,1207555,True
191,977127,1205321,True
192,976275,1242451,True
193,979252,1205641,True
194,976466,1223685,True
195,976746,1254474,True
196,975614,1203507,True
197,976085,1204359,True
198,975955,1218687,True
199,974312,1204499,True
