Iteration,Encryption Time,Decryption Time,Verification
0,787938,571797,True
1,755877,476596,True
2,736480,472729,True
3,765545,477868,True
4,780223,514368,True
5,727794,474702,True
6,727523,496413,True
7,778560,491163,True
8,816348,571857,True
9,728274,475444,True
10,728665,471487,True
11,814217,475174,True
12,752560,474552,True
13,729777,474181,True
14,784211,472579,True
15,758321,495081,True
16,775494,473520,True
17,778811,471126,True
18,796815,476005,True
19,745046,475133,True
20,781535,472368,True
21,759413,473640,True
22,727954,588689,True
23,780965,473049,True
24,738684,473120,True
25,772669,474161,True
26,756498,470975,True
27,779101,472659,True
28,817959,663061,True
29,737452,506683,True
30,831751,572328,True
31,728955,511032,True
32,728575,478820,True
33,727793,473560,True
34,726331,471166,True
35,729486,471947,True
36,781796,496844,True
37,729807,472178,True
38,804970,516662,True
39,804609,476736,True
40,808197,473781,True
41,728976,491314,True
42,727243,487637,True
43,781545,472227,True
44,755897,509218,True
45,736219,485122,True
46,726691,471056,True
47,728986,471516,True
48,781135,474281,True
49,1043504,769262,True
50,728465,471877,True
51,728765,471717,True
52,747381,471446,True
53,776145,473881,True
54,726952,471226,True
55,779813,472879,True
56,779712,471857,True
57,727493,483789,True
58,779893,470905,True
59,822033,506883,True
60,727624,521902,True
61,744085,487958,True
62,727183,473630,True
63,779031,472518,True
64,727433,487728,True
65,782067,476145,True
66,800202,470705,True
67,727343,471577,True
68,779632,472708,True
69,739806,505721,True
70,727152,484671,True
71,728205,471867,True
72,778379,482747,True
73,752681,472137,True
74,773721,471697,True
75,726962,487226,True
76,772258,472919,True
77,729456,470955,True
78,727783,473019,True
79,727473,506643,True
80,738855,472959,True
81,779081,471436,True
82,779612,471846,True
83,784201,472889,True
84,780043,470053,True
85,779531,471456,True
86,780243,469563,True
87,745527,472579,True
88,727924,472709,True
89,727713,472969,True
90,781887,557720,True
91,727774,496343,True
92,729487,470645,True
93,778941,494029,True
94,830479,472788,True
95,779672,470304,True
96,779341,471557,True
97,727783,484591,True
98,796144,481125,True
99,786185,471126,True
100,778350,509078,True
101,728255,477578,True
102,727122,471997,True
103,727153,472038,True
104,846580,588854,True
105,738694,578831,True
106,728184,481295,True
107,727272,485072,True
108,727473,482548,True
109,728906,471947,True
110,728033,474201,True
111,780664,506633,True
112,728184,471155,True
113,750677,485022,True
114,744024,489460,True
115,729166,472939,True
116,731170,470424,True
117,782107,470514,True
118,728214,491995,True
119,727272,508397,True
120,743003,531821,True
121,797726,506153,True
122,752761,473801,True
123,728715,482627,True
124,727292,471095,True
125,778239,472858,True
126,727222,471386,True
127,792838,552470,True
128,727794,485623,True
129,725860,472829,True
130,779572,471496,True
131,780424,490813,True
132,727062,503828,True
133,796794,480774,True
134,770635,555526,True
135,727322,517143,True
136,728796,471617,True
137,779242,470905,True
138,826191,472969,True
139,754605,473901,True
140,755937,470825,True
141,726190,496344,True
142,791725,510931,True
143,744936,474412,True
144,778029,471115,True
145,779571,471626,True
146,779201,480794,True
147,786405,474452,True
148,783940,512113,True
149,769062,473581,True
150,767409,475414,True
151,778991,472428,True
152,779602,522112,True
153,729096,471646,True
154,790763,473179,True
155,763502,492957,True
156,763541,472047,True
157,780013,489701,True
158,775694,470234,True
159,726551,471236,True
160,786546,473751,True
161,779893,475844,True
162,726360,548262,True
163,758843,597135,True
164,742741,479251,True
165,726721,498247,True
166,727523,472949,True
167,780103,470694,True
168,779612,500521,True
169,751118,494249,True
170,728014,471246,True
171,726230,471225,True
172,727593,471587,True
173,747400,504018,True
174,793869,670064,True
175,729607,498738,True
176,784170,476275,True
177,750797,475023,True
178,727963,471356,True
179,728896,472869,True
180,726421,469042,True
181,758221,470194,True
182,780153,502435,True
183,760125,472849,True
184,779301,506573,True
185,780384,470033,True
186,779752,489089,True
187,779902,490373,True
188,857870,476576,True
189,729356,535268,True
190,996825,486285,True
191,737612,475534,True
192,780403,483970,True
193,822524,476566,True
194,748333,477768,True
195,727252,472538,True
196,778410,481756,True
197,801623,475344,True
198,779321,470544,True
199,782177,469423,True
