Iteration,Encryption Time,Decryption Time,Verification
0,1017402,964823,True
1,963951,909247,True
2,1007153,1443823,True
3,763440,957699,True
4,975753,974571,True
5,801262,757940,True
6,772176,865924,True
7,889068,964451,True
8,686805,957769,True
9,947700,743402,True
10,734335,687476,True
11,853321,879390,True
12,1062338,862579,True
13,799669,992966,True
14,924516,914638,True
15,683428,792956,True
16,960825,873339,True
17,792856,906131,True
18,883328,823645,True
19,943573,926680,True
20,858381,838193,True
21,715469,777036,True
22,822773,940998,True
23,875342,887786,True
24,822252,1083597,True
25,710730,777336,True
26,687566,782366,True
27,842030,732472,True
28,711391,774341,True
29,662979,755505,True
30,804769,752990,True
31,774261,782426,True
32,1032908,874482,True
33,753712,780032,True
34,654974,705891,True
35,897234,845265,True
36,760295,768700,True
37,736429,771886,True
38,670975,891934,True
39,787185,897114,True
40,663420,828537,True
41,659562,944454,True
42,928724,808526,True
43,838232,923033,True
44,883197,946468,True
45,955525,884080,True
46,814307,753401,True
47,793377,757990,True
48,2587659,629826,True
49,909188,689620,True
50,892475,876705,True
51,853020,858811,True
52,730447,873620,True
53,791333,797144,True
54,706953,728894,True
55,838101,842731,True
56,765734,716671,True
57,1330708,662048,True
58,787115,901783,True
59,722853,780353,True
60,2885019,780693,True
61,765694,712193,True
62,862007,870704,True
63,865434,731559,True
64,819937,936529,True
65,772688,737030,True
66,752339,715579,True
67,672367,847450,True
68,687505,1029646,True
69,758591,852289,True
70,1302360,749183,True
71,723915,797034,True
72,753150,799659,True
73,495101,476495,True
74,482246,476325,True
75,548933,625929,True
76,548171,522793,True
77,723113,893756,True
78,855054,861196,True
79,654674,662468,True
80,853411,937300,True
81,846167,939955,True
82,822713,969722,True
83,944854,877828,True
84,841058,2614500,True
85,925298,850135,True
86,959833,719106,True
87,983408,907544,True
88,878578,866035,True
89,853010,942740,True
90,839089,757018,True
91,856597,974431,True
92,936098,956126,True
93,907734,881003,True
94,730447,700621,True
95,698046,924716,True
96,889619,868319,True
97,734354,1574080,True
98,797214,6423654,True
99,901131,866796,True
100,1820028,923625,True
101,903366,683919,True
102,6453197,1254644,True
103,712433,724266,True
104,926249,829886,True
105,861897,929496,True
106,837310,936389,True
107,875703,954432,True
108,956287,905770,True
109,976214,959833,True
110,938232,960124,True
111,754473,715830,True
112,952249,948291,True
113,784681,811661,True
114,915008,938081,True
115,877647,945305,True
116,1008676,967377,True
117,938723,947119,True
118,874652,835587,True
119,952269,959632,True
120,948702,959031,True
121,744704,807173,True
122,812734,835477,True
123,964271,971305,True
124,944654,987235,True
125,887496,987756,True
126,930638,837381,True
127,958040,921671,True
128,933924,867137,True
129,949383,966706,True
130,757950,951107,True
131,972357,1099578,True
132,950465,998456,True
133,3195870,2412742,True
134,911261,1035076,True
135,985492,979791,True
136,964662,1062428,True
137,1788031,2596326,True
138,756417,918765,True
139,1077937,1186484,True
140,842913,1013625,True
141,1031099,1041348,True
142,831078,805069,True
143,852459,984430,True
144,1096312,929856,True
145,974992,894609,True
146,2725176,1055936,True
147,764622,983688,True
148,791603,1009938,True
149,995551,954864,True
150,780592,1253460,True
151,895191,1017252,True
152,886904,988086,True
153,1036609,907504,True
154,866947,849012,True
155,967297,924125,True
156,992124,791633,True
157,966656,707965,True
158,974331,736589,True
159,688428,615600,True
160,1013435,686794,True
161,683609,843221,True
162,613465,1013325,True
163,681625,715259,True
164,978769,917212,True
165,1185131,1348241,True
166,569021,982386,True
167,692075,799188,True
168,779500,1071064,True
169,812033,731409,True
170,1019827,1041779,True
171,822211,760505,True
172,900560,985422,True
173,968780,1002334,True
174,762889,1456114,True
175,958170,998471,True
176,973058,970724,True
177,996893,980502,True
178,976044,982015,True
179,893097,989740,True
180,1047821,967748,True
181,1413244,893958,True
182,822172,891634,True
183,926380,1013686,True
184,967989,956126,True
185,994368,997284,True
186,1197214,1062528,True
187,966956,996603,True
188,1012302,751818,True
189,978729,968068,True
190,997946,967428,True
191,983328,996192,True
192,943081,1009958,True
193,939555,1003446,True
194,859252,901843,True
195,995812,979120,True
196,959492,1011712,True
197,1015048,966115,True
198,936509,1004698,True
199,982737,1009697,True
200,1027562,1016040,True
201,952859,11444137,True
202,993246,906020,True
203,1000080,979250,True
204,996493,1014628,True
205,1014387,1003576,True
206,968920,1030577,True
207,857709,882636,True
208,955415,1038362,True
209,997154,989800,True
210,970904,1017373,True
211,993818,967467,True
212,940867,1005038,True
213,990000,1056947,True
214,1025929,1079761,True
215,12930223,899970,True
216,1020579,1009397,True
217,1003396,1050656,True
218,861737,901703,True
219,1019786,996763,True
220,1033172,1007354,True
221,988707,1001973,True
222,1013926,957338,True
223,979240,1010519,True
224,1046227,963720,True
225,12554111,872427,True
226,976534,1007674,True
227,976275,892665,True
228,996152,978078,True
229,1028794,1060485,True
230,883738,904608,True
231,1008706,1045316,True
232,959141,1073870,True
233,951046,1049894,True
234,1006883,1016872,True
235,943863,1062959,True
236,1004308,991734,True
237,1032992,1017873,True
238,921622,11669248,True
239,1031469,975673,True
240,888428,906021,True
241,986564,1030808,True
242,937100,1021120,True
243,914607,1007904,True
244,945566,1064101,True
245,994088,952038,True
246,919136,1014086,True
247,1027431,944103,True
248,955645,1004367,True
249,1009708,1006572,True
250,884900,935868,True
251,938182,1065353,True
252,989820,1009047,True
253,938182,1021851,True
254,1005440,989029,True
255,701352,784280,True
256,946758,1067217,True
257,1015929,1047139,True
258,1003667,973629,True
259,994379,1014798,True
260,1022382,982997,True
261,890662,898647,True
262,959282,1029916,True
263,772127,794319,True
264,1000561,1036860,True
265,979331,1024456,True
266,1015990,986975,True
267,967468,1027772,True
268,803506,785622,True
269,1040176,1040978,True
270,1024285,976224,True
271,1034235,1019136,True
272,899489,925979,True
273,1020278,1015539,True
274,6038110,566526,True
275,969261,1102690,True
276,999418,1016722,True
277,952379,855745,True
278,1246588,1021069,True
279,828493,4363340,True
280,991132,1036650,True
281,1299653,994760,True
282,1021471,1057138,True
283,1000170,1050465,True
284,910640,2361506,True
285,1030047,1017152,True
286,1034776,1049924,True
287,1037992,1018464,True
288,993487,1001438,True
289,1027572,1038262,True
290,960645,1031529,True
291,1000290,1038132,True
292,1015849,988888,True
293,1013595,1042250,True
294,1058891,1381353,True
295,997825,1102104,True
296,915559,820217,True
297,1031810,959092,True
298,1074631,1052008,True
299,1065313,1058841,True
