Iteration,Encryption Time,Decryption Time,Verification
0,2315267,2334584,True
1,2595449,2949292,True
2,2518513,2983947,True
3,2820217,2795630,True
4,3029344,2656516,True
5,2800940,2779579,True
6,2778938,2424996,True
7,2898876,1942850,True
8,2717030,2296432,True
9,2355424,1929295,True
10,2950675,1955184,True
11,3323653,2544353,True
12,2563830,3173798,True
13,2621939,1971394,True
14,2799728,2759141,True
15,2186523,1952749,True
16,2635095,2991511,True
17,1990761,2018384,True
18,2036327,2457718,True
19,2478237,2713864,True
20,2658910,2369901,True
21,2849132,3697739,True
22,1797063,2266145,True
23,2475221,2260674,True
24,1881023,2646606,True
25,2183878,2745104,True
26,2525316,13001008,True
27,1937560,1805039,True
28,2429969,2052412,True
29,2402713,2617922,True
30,2717842,2570232,True
31,14025569,2629324,True
32,2536317,2791281,True
33,2740245,2590290,True
34,1821519,1951947,True
35,3924198,2527601,True
36,6913282,2655003,True
37,2702654,2853399,True
38,2295881,2791172,True
39,2614906,2743040,True
40,2651907,2689268,True
41,1899458,2768539,True
42,2551897,3456295,True
43,2624424,2674480,True
44,2611410,2569981,True
45,2271284,2779961,True
46,2246768,2787424,True
47,2536948,2706581,True
48,2538682,2744343,True
49,2520327,2726318,True
50,2728002,2612302,True
51,2689018,2578317,True
52,2534174,2797203,True
53,2650494,2748721,True
54,2137240,1790641,True
55,2711971,2631403,True
56,2453981,2894909,True
57,2263779,2482135,True
58,2555243,2717120,True
59,1962547,2657588,True
60,2469060,2418013,True
61,2245235,2802753,True
62,2323113,2750975,True
63,1919180,2286293,True
64,2023698,1965333,True
65,2961762,3608948,True
66,2692003,2587564,True
67,2710258,3282775,True
68,2744332,2573107,True
69,2305239,3229449,True
70,2486653,2548548,True
71,2784548,2668458,True
72,2190761,2715959,True
73,2067056,2834944,True
74,2352949,2827450,True
75,2500719,3554231,True
76,2935756,2746567,True
77,2660473,2766124,True
78,7626344,2062307,True
79,12193896,2792785,True
80,2719184,2573628,True
81,2716189,2631288,True
82,2555514,2473649,True
83,2657808,2716559,True
84,17091466,2190861,True
85,2706872,2573638,True
86,2590189,2726188,True
87,2593927,2717000,True
88,2703184,2692865,True
89,2027912,3072636,True
90,2695760,2219425,True
91,2545475,2669230,True
92,2704647,2396742,True
93,2686973,3501340,True
94,2527501,2274340,True
95,2610619,2223183,True
96,2781149,13794611,True
97,2656545,2761706,True
98,2767497,2595239,True
99,2650269,13774012,True
100,2572947,2775281,True
101,1987776,2207222,True
102,2918929,2630507,True
103,1905059,2417252,True
104,2195750,2270392,True
105,2233372,2316770,True
106,2711470,3150805,True
107,2679400,13936821,True
108,2602704,2763950,True
109,2380211,2673488,True
110,2265834,2368028,True
111,2611941,2785100,True
112,2736628,2686313,True
113,2737529,2675642,True
114,2558259,2757287,True
115,2278227,2338582,True
116,2354892,2400680,True
117,14128539,11989664,True
118,2791822,2604637,True
119,12748015,11674258,True
120,2607623,2798405,True
121,2252809,2614356,True
122,14062610,2161886,True
123,2599247,2785300,True
124,2247539,2294558,True
125,2727280,2639884,True
126,2728312,2594628,True
127,2544503,2729815,True
128,2276463,2311921,True
129,1898385,13463041,True
130,3142178,2411450,True
131,2081093,2460013,True
132,2488606,2827571,True
133,2228473,2402423,True
134,14057030,2865628,True
135,2728111,2610499,True
136,2737920,2820207,True
137,13516103,2677186,True
138,2794327,2763429,True
139,13489946,2569997,True
140,2277336,2394729,True
141,2393972,16774567,True
142,2409096,2311691,True
143,2334043,2260844,True
144,2641186,2804787,True
145,2720618,2451196,True
146,2811359,3108685,True
147,2744483,2822952,True
148,1952879,2314186,True
149,2524705,2441237,True
150,1966155,2533192,True
151,2421540,2481374,True
152,2707232,9447916,True
153,2800239,7419012,True
154,2637119,2751717,True
155,2338281,2420808,True
156,2754983,14405097,True
157,2402093,2447018,True
158,2704677,2749624,True
159,2723964,2756797,True
160,9953686,2856125,True
161,2754713,15173885,True
162,2361926,2327039,True
163,2263189,2278577,True
164,2256666,2317972,True
165,2773559,3938070,True
166,2651089,2693446,True
167,2191302,2573087,True
168,2290951,2451020,True
169,2526358,2459692,True
170,2192769,2336318,True
171,2093747,2018504,True
172,2323484,2699167,True
173,3188526,4339783,True
174,1951938,2364651,True
175,1939744,2418173,True
176,10445945,2772275,True
177,9419722,2765984,True
178,2920798,2996471,True
179,2198491,2739043,True
180,2616900,2704106,True
181,1857808,1889289,True
182,2232520,1952809,True
183,2413053,2217672,True
184,2766414,2752087,True
185,2726058,2723753,True
186,12560241,2662688,True
187,1841578,2762146,True
188,1958260,2008144,True
189,3085070,3407853,True
190,1799819,2047779,True
191,6935469,2494708,True
192,5868457,2357998,True
193,2709236,2766214,True
194,2658730,2786843,True
195,2641867,4175600,True
196,2567877,2620196,True
197,15367398,13871376,True
198,2656976,1873809,True
199,3439924,1916550,True
200,2454712,2530175,True
201,2608294,2667154,True
202,2799974,15296829,True
203,12144390,12177149,True
204,2732701,13465075,True
205,2800639,2796141,True
206,2758970,2779980,True
207,2571604,2758860,True
208,1890421,1971304,True
209,3056055,2576614,True
210,2387775,3079499,True
211,2631528,2407513,True
212,2540495,2709937,True
213,2750194,2544633,True
214,2553219,2845835,True
215,2256145,2314276,True
216,2770322,2680862,True
217,2454261,2662117,True
218,2587474,2629945,True
219,3382815,2628051,True
