Iteration,Encryption Time,Decryption Time,Verification
0,142992,70595,True
1,122332,62689,True
2,83108,43964,True
3,114297,65384,True
4,108526,63411,True
5,116030,69201,True
6,124766,64252,True
7,76526,40487,True
8,106723,53592,True
9,105550,55866,True
10,117242,63661,True
11,109137,64202,True
12,123284,67118,True
13,130388,60555,True
14,104819,64633,True
15,92496,61697,True
16,56988,35067,True
17,37361,26080,True
18,30067,20258,True
19,26901,21240,True
20,24276,18174,True
21,24497,18716,True
22,23595,17884,True
23,24978,23735,True
24,24486,17864,True
25,23444,25619,True
26,26210,18885,True
27,23294,17773,True
28,23194,17965,True
29,23965,17954,True
30,23114,17283,True
31,22112,17503,True
32,22572,17202,True
33,23414,17253,True
34,23294,17583,True
35,52440,31059,True
36,52109,27211,True
37,42922,53532,True
38,49865,37351,True
39,25378,19427,True
40,21261,18335,True
41,35277,31439,True
42,38643,54043,True
43,27913,24777,True
44,55386,38764,True
45,29777,22363,True
46,23455,22592,True
47,47130,27392,True
48,55556,28524,True
49,45928,30388,True
50,32352,27572,True
51,33353,24106,True
52,50627,32171,True
53,42761,31370,True
54,40707,36630,True
55,104347,26390,True
56,65885,31449,True
57,39195,29576,True
58,22312,25869,True
59,29175,28043,True
60,41158,28574,True
61,23775,19547,True
62,28003,23134,True
63,38673,28184,True
64,47870,27281,True
65,27152,23505,True
66,24937,22372,True
67,31019,21832,True
68,45897,29356,True
69,33724,25078,True
70,72508,43443,True
71,58631,32141,True
72,60605,41919,True
73,35458,29165,True
74,34316,28414,True
75,60575,30468,True
76,28434,22363,True
77,40377,24476,True
78,27823,21851,True
79,32332,24506,True
80,27232,23284,True
81,52720,31800,True
82,26250,23174,True
83,28555,22152,True
84,23254,18585,True
85,25167,19146,True
86,24797,18244,True
87,35367,26581,True
88,84380,42751,True
89,70294,36419,True
90,45677,38233,True
91,61727,30568,True
92,58441,33694,True
93,33003,25869,True
94,63140,34065,True
95,31640,27913,True
96,27001,21992,True
97,26059,21070,True
98,29206,24837,True
99,27172,22132,True
100,21952,16511,True
101,29606,24747,True
102,20058,16561,True
103,31891,89741,True
104,26480,22062,True
105,27593,21591,True
106,20479,15880,True
107,36369,22542,True
108,50406,31861,True
109,43393,22262,True
110,52139,29576,True
111,61677,34986,True
112,55145,30027,True
113,54954,30689,True
114,28213,19898,True
115,53522,31059,True
116,31199,24567,True
117,51498,26049,True
118,56607,31730,True
119,20288,20910,True
120,41810,24907,True
121,29956,21191,True
122,24336,19307,True
123,28104,22884,True
124,25859,22182,True
125,23796,27312,True
126,21621,14687,True
127,24216,16401,True
128,19487,13576,True
129,45367,24146,True
130,56687,29687,True
131,55305,31520,True
132,61266,38654,True
133,56828,37180,True
134,29046,19797,True
135,51027,31459,True
136,58872,33343,True
137,61757,31650,True
138,23745,19627,True
139,50186,28093,True
140,29937,25829,True
141,60225,31540,True
142,22242,23194,True
143,25348,21400,True
144,53572,28163,True
145,26080,23665,True
146,30227,27602,True
147,26691,19216,True
148,62529,38283,True
149,49694,30869,True
150,54053,36499,True
151,52931,30778,True
152,56638,28855,True
153,58772,50005,True
154,56798,33284,True
155,56226,31160,True
156,50887,33684,True
157,62449,32502,True
158,45316,19727,True
159,58752,33684,True
160,31220,23725,True
161,60124,27623,True
162,50757,25088,True
163,77838,31460,True
164,37701,28464,True
165,27031,25308,True
166,31390,23204,True
167,20118,17614,True
168,41088,49204,True
169,26060,20769,True
170,35838,29777,True
171,26471,23334,True
172,22012,23745,True
173,33634,25528,True
174,30007,21691,True
175,29977,19837,True
176,33824,25729,True
177,29456,19848,True
178,26360,20659,True
179,30658,24918,True
180,29777,20569,True
181,24396,21421,True
182,22993,20459,True
183,26090,18315,True
184,54002,27112,True
185,38022,27592,True
186,29115,22703,True
187,26651,20519,True
188,29425,23154,True
